Energy,Value,Error,Offset
6.0,0.3941374629818397,0.0013,on-axis
7.0,49.51642126102556,0.0013,on-axis
8.0,46.559238826198296,0.0013,on-axis
9.0,46.21904987982845,0.0014,on-axis
10.0,47.0073629487984,0.0014,on-axis
11.0,49.643805202278024,0.0015,on-axis
12.0,50.506958423652726,0.0015,on-axis
13.0,52.55544349096038,0.0015,on-axis
14.0,56.16291849636006,0.0016,on-axis
15.0,60.205205414382455,0.0016,on-axis
16.0,67.0080430070845,0.0017,on-axis
17.0,79.6941878603231,0.0018,on-axis
18.0,85.46808198140845,0.0019,on-axis
19.0,90.38748219684624,0.002,on-axis
20.0,100.31701144251126,0.0021,on-axis
21.0,84.63099213318483,0.0022,on-axis
22.0,83.81295549426949,0.0024,on-axis
23.0,87.24918373753592,0.0024,on-axis
24.0,91.28912592507272,0.0025,on-axis
25.0,95.72021274122625,0.0025,on-axis
26.0,99.39569392235414,0.0026,on-axis
27.0,103.4113959415987,0.0026,on-axis
28.0,107.37951519904747,0.0027,on-axis
29.0,112.61531402221024,0.0027,on-axis
30.0,116.84745400139207,0.0028,on-axis
31.0,120.85091222943481,0.0029,on-axis
32.0,125.12481490227417,0.0029,on-axis
33.0,130.11908273654353,0.003,on-axis
34.0,134.01852204553217,0.003,on-axis
35.0,137.56429245561543,0.0031,on-axis
36.0,143.3224817521009,0.0032,on-axis
37.0,147.1562392196803,0.0033,on-axis
38.0,150.93680464257136,0.0034,on-axis
39.0,153.79192281452427,0.0035,on-axis
40.0,157.56616854331932,0.0036,on-axis
41.0,161.6937043574272,0.0037,on-axis
42.0,167.57594591099257,0.0038,on-axis
43.0,171.92369245230674,0.0039,on-axis
44.0,180.38655527564177,0.004,on-axis
46.0,191.25540829686233,0.0033,on-axis
48.0,208.14967712883316,0.0035,on-axis
50.0,217.26057494812858,0.0037,on-axis
52.0,217.08197825790128,0.0041,on-axis
54.0,216.11391410554188,0.0045,on-axis
56.0,214.3614242201402,0.0048,on-axis
58.0,189.52749670771826,0.0052,on-axis
60.0,184.72487807961448,0.0051,on-axis
62.0,208.43479505500352,0.0045,on-axis
64.0,1213.3253344219593,0.0031,on-axis
66.0,3586.7419821358526,0.002,on-axis
68.0,1097.3081578452925,0.0037,on-axis
70.0,30.307197325573778,0.0226,on-axis
