Energy,Value,Error,Offset
6.0,0.0006713619777252296,0.0021,on-axis
7.0,0.08330225993417459,0.0022,on-axis
8.0,0.07802734469562156,0.0023,on-axis
9.0,0.07719617642158488,0.0025,on-axis
10.0,0.0777020684540649,0.0026,on-axis
11.0,0.08085117472048169,0.0028,on-axis
12.0,0.08096941163038575,0.0029,on-axis
13.0,0.08318834024403532,0.0031,on-axis
14.0,0.08708347850368066,0.003,on-axis
15.0,0.09290655486360352,0.0028,on-axis
16.0,0.10428856877046964,0.0029,on-axis
17.0,0.125965651763122,0.0029,on-axis
18.0,0.13190009122910218,0.003,on-axis
19.0,0.13878649251252195,0.0031,on-axis
20.0,0.15217739654278348,0.0032,on-axis
21.0,0.1182949493663732,0.0037,on-axis
22.0,0.11144213795387163,0.0038,on-axis
23.0,0.11536212972046862,0.0038,on-axis
24.0,0.11814886174765919,0.0039,on-axis
25.0,0.12216453553060796,0.0039,on-axis
26.0,0.1258154073005977,0.0039,on-axis
27.0,0.13027231777727385,0.0039,on-axis
28.0,0.13407274821240406,0.0039,on-axis
29.0,0.1382299105900862,0.004,on-axis
30.0,0.14380669199566978,0.004,on-axis
31.0,0.14845154931996019,0.0041,on-axis
32.0,0.15258578326580582,0.0041,on-axis
33.0,0.15659961824568006,0.0041,on-axis
34.0,0.16130358570624623,0.0042,on-axis
35.0,0.16551354538947136,0.0042,on-axis
36.0,0.1698796954620062,0.0042,on-axis
37.0,0.17339809758501654,0.0043,on-axis
38.0,0.17763859714532368,0.0043,on-axis
39.0,0.18237772053443876,0.0044,on-axis
40.0,0.18683173531196565,0.0044,on-axis
41.0,0.19206230133174682,0.0044,on-axis
42.0,0.19972693010779474,0.0044,on-axis
43.0,0.2064558991385954,0.0044,on-axis
44.0,0.21442424116152128,0.0044,on-axis
46.0,0.22701462026212554,0.0034,on-axis
48.0,0.23795798289768727,0.0035,on-axis
50.0,0.2421461791901246,0.0036,on-axis
52.0,0.23784728144902548,0.0038,on-axis
54.0,0.2430453175756429,0.004,on-axis
56.0,0.2532127172365724,0.0041,on-axis
58.0,0.25559426229159393,0.0042,on-axis
60.0,0.30326045540195334,0.004,on-axis
62.0,0.401530074470803,0.0037,on-axis
64.0,1.4967983735628076,0.0028,on-axis
66.0,2.7427088319806745,0.0024,on-axis
68.0,0.5461869871424861,0.0055,on-axis
70.0,0.015400101152158225,0.0332,on-axis
