Energy,Value,Error,Offset
6.0,0.988527888278154,0.0036,on-axis
7.0,142.09732986287264,0.0038,on-axis
8.0,129.11046354828386,0.0043,on-axis
9.0,131.051130699597,0.0046,on-axis
10.0,136.23699457410316,0.0048,on-axis
11.0,143.12532017047974,0.005,on-axis
12.0,132.9262953898372,0.0053,on-axis
13.0,144.52159773481236,0.0054,on-axis
14.0,151.69757953544823,0.0055,on-axis
15.0,157.6264295950749,0.0056,on-axis
16.0,165.86528187067876,0.0057,on-axis
17.0,182.13062068136009,0.0057,on-axis
18.0,192.70653714854555,0.0058,on-axis
19.0,201.90976609337253,0.0058,on-axis
20.0,205.92555276706256,0.0059,on-axis
21.0,218.3124443486371,0.006,on-axis
22.0,234.38083266295746,0.006,on-axis
23.0,247.88218425403412,0.0059,on-axis
24.0,260.75189241138736,0.0059,on-axis
25.0,280.32437254681355,0.0059,on-axis
26.0,304.3799829274963,0.0058,on-axis
27.0,326.3485151903772,0.0058,on-axis
28.0,354.98037594469423,0.0057,on-axis
29.0,387.8423517039944,0.0055,on-axis
30.0,409.62136874582677,0.0055,on-axis
31.0,427.3429617367426,0.0056,on-axis
32.0,456.7053381631433,0.0055,on-axis
33.0,487.1788083427852,0.0055,on-axis
34.0,513.3058290786012,0.0054,on-axis
35.0,536.0614138394928,0.0054,on-axis
36.0,570.8554980028362,0.0053,on-axis
37.0,597.1172456192585,0.0053,on-axis
38.0,623.1530684713154,0.0053,on-axis
39.0,650.4093797403997,0.0052,on-axis
40.0,670.4490377102511,0.0052,on-axis
41.0,701.1044269471366,0.0052,on-axis
42.0,741.8347022248364,0.0051,on-axis
43.0,764.6034712468766,0.0051,on-axis
44.0,807.5506332296466,0.005,on-axis
46.0,868.1163078406178,0.0035,on-axis
48.0,949.935767795516,0.0035,on-axis
50.0,1011.33471025075,0.0035,on-axis
52.0,1056.179163242327,0.0035,on-axis
54.0,1068.7532980193548,0.0035,on-axis
56.0,1071.3231744387367,0.0036,on-axis
58.0,1052.9356034119073,0.0037,on-axis
60.0,913.8873729553933,0.004,on-axis
62.0,882.9416418712794,0.0041,on-axis
64.0,6696.715496595968,0.0015,on-axis
66.0,19151.22634051273,0.0009,on-axis
68.0,5918.976924134495,0.0017,on-axis
70.0,158.67060454674547,0.0108,on-axis
6.0,0.34494940738882823,0.006,20 cm
7.0,46.639950002534285,0.0066,20 cm
8.0,40.517887918787395,0.0076,20 cm
9.0,39.70002958356063,0.0082,20 cm
10.0,39.72911459160143,0.0087,20 cm
11.0,40.92343554495119,0.0091,20 cm
12.0,38.76274708768236,0.0097,20 cm
13.0,41.01198092134665,0.01,20 cm
14.0,43.127748703882,0.0103,20 cm
15.0,43.10053975014507,0.0107,20 cm
16.0,44.747539130065114,0.0109,20 cm
17.0,50.27841673354047,0.0108,20 cm
18.0,52.57546174067697,0.0109,20 cm
19.0,54.627922993034815,0.0111,20 cm
20.0,56.254526726213584,0.0112,20 cm
21.0,57.29802405033685,0.0115,20 cm
22.0,60.22826866589573,0.0116,20 cm
23.0,61.22006963533899,0.0118,20 cm
24.0,65.42610965879092,0.0117,20 cm
25.0,69.92651960167268,0.0115,20 cm
26.0,72.9270268192638,0.0116,20 cm
27.0,80.06634180215309,0.0114,20 cm
28.0,83.17668270694692,0.0114,20 cm
29.0,90.22658643301097,0.0113,20 cm
30.0,97.24540137686,0.0113,20 cm
31.0,99.9468651505529,0.0115,20 cm
32.0,104.97501242340496,0.0114,20 cm
33.0,110.24950057909584,0.0113,20 cm
34.0,113.58939422521681,0.0114,20 cm
35.0,116.43969664475037,0.0114,20 cm
36.0,119.71121821968254,0.0115,20 cm
37.0,124.18165646055392,0.0115,20 cm
38.0,127.50519333063065,0.0115,20 cm
39.0,129.99602577513687,0.0116,20 cm
40.0,136.58370432960703,0.0114,20 cm
41.0,138.49324317077304,0.0115,20 cm
42.0,140.61470057997087,0.0116,20 cm
43.0,145.48481234047023,0.0115,20 cm
44.0,150.7139021416095,0.0115,20 cm
46.0,153.49155141210903,0.0083,20 cm
48.0,158.59283718085342,0.0083,20 cm
50.0,160.2738934461818,0.0085,20 cm
52.0,157.2834735536649,0.0088,20 cm
54.0,153.7347529845791,0.009,20 cm
56.0,160.68514013563706,0.009,20 cm
58.0,171.38169873190392,0.0089,20 cm
60.0,133.53459579985457,0.0103,20 cm
62.0,168.62976143082537,0.0093,20 cm
64.0,822.6919964150129,0.0043,20 cm
66.0,1235.4582641030797,0.0036,20 cm
68.0,198.00111534533337,0.0091,20 cm
70.0,3.753440676099539,0.0673,20 cm
6.0,0.08195067805835735,0.012,40 cm
7.0,11.457750312740952,0.013,40 cm
8.0,9.0735217852996,0.0154,40 cm
9.0,9.170166093791476,0.0166,40 cm
10.0,9.082168913330673,0.0176,40 cm
11.0,9.393445714173062,0.0184,40 cm
12.0,8.509714770842535,0.0202,40 cm
13.0,9.496967582611207,0.0202,40 cm
14.0,9.555935473865674,0.021,40 cm
15.0,9.92467751004541,0.0219,40 cm
16.0,10.252745001539745,0.0223,40 cm
17.0,11.164242839309843,0.0223,40 cm
18.0,12.054008390247859,0.0222,40 cm
19.0,12.826754985858042,0.0223,40 cm
20.0,12.61812109609964,0.0233,40 cm
21.0,12.851852636168315,0.024,40 cm
22.0,12.575189238784674,0.0246,40 cm
23.0,13.594624038519084,0.0244,40 cm
24.0,14.426446488877067,0.0243,40 cm
25.0,14.663075801036534,0.0248,40 cm
26.0,15.81572465487164,0.0244,40 cm
27.0,16.199647238833503,0.0247,40 cm
28.0,18.2529007620356,0.0239,40 cm
29.0,19.238888808712577,0.024,40 cm
30.0,20.394966183685824,0.0242,40 cm
31.0,21.25296631707853,0.0247,40 cm
32.0,21.07522624613298,0.0251,40 cm
33.0,22.85193682977326,0.0246,40 cm
34.0,22.937756515715066,0.025,40 cm
35.0,23.431621768000046,0.025,40 cm
36.0,23.605406419762836,0.0253,40 cm
37.0,24.280252079239766,0.0254,40 cm
38.0,24.682649668425604,0.0258,40 cm
39.0,24.46756877361949,0.026,40 cm
40.0,25.246142967693817,0.026,40 cm
41.0,24.386443427003222,0.0267,40 cm
42.0,25.134960205928675,0.0269,40 cm
43.0,25.926863736237916,0.0269,40 cm
44.0,25.60688720164397,0.0272,40 cm
46.0,26.91951749029498,0.0193,40 cm
48.0,26.114663282972582,0.02,40 cm
50.0,25.19107682231817,0.0209,40 cm
52.0,24.077940559349376,0.0218,40 cm
54.0,24.658609231561694,0.0221,40 cm
56.0,25.907177148267195,0.022,40 cm
58.0,25.92535717929356,0.0223,40 cm
