Cells,Value,Error
5,5.2283e-05,0.001
10,1.30589e-05,0.002
20,1.39715e-06,0.0062
30,1.97638e-07,0.0154
40,2.96436e-08,0.0369
50,4.6711e-09,0.0888
60,2.67347e-09,0.1212
