Cells,Value,Error
5,4.9638e-05,0.001
10,1.23342e-05,0.002
20,1.31635e-06,0.0061
30,1.8737e-07,0.0152
40,2.82286e-08,0.0364
50,4.3887e-09,0.0879
60,8.35248e-10,0.1991
