Cells,Value,Error
5,0.000152274,0.0012
10,6.16072e-05,0.0019
20,1.19389e-05,0.004
30,2.52451e-06,0.0071
40,5.59183e-07,0.0132
50,1.40885e-07,0.0243
60,3.55217e-08,0.0498
