Time,Value,Error
0s,0.0013368,0.0002
2.7h,0.000634244,0.0002
24h,2.12985e-06,0.0002
11.6d,5.55994e-36,0.0002
30d,1.56503e-87,0.0002
10y,0.0,0.0
