Time,Value,Error
0s,7.0836168374e-12,0.0002997865177182809
2.7h,7.0836168374e-12,0.0002997865177182809
24h,7.0835867372999994e-12,0.00029978651742962065
11.6d,7.083246135399999e-12,0.00029978651718172585
30d,7.0826552323e-12,0.00029978651754243997
10y,6.967326413e-12,0.0002997865174798282
