Time,Value,Error
0s,3.10156e-06,0.0022
2.7h,2.6541e-06,0.0022
24h,8.07183e-07,0.0022
11.6d,5.31218e-13,0.0022
30d,8.98071e-24,0.0022
10y,0.0,0.0
