Time,Value,Error
0s,0.168775,0.0001
2.7h,1.15365e-08,0.0041
24h,4.20406e-11,0.0041
11.6d,2.917e-40,0.0041
30d,4.51008e-91,0.0041
10y,0.0,0.0
