Time,Value,Error
0s,4320.83,0.0001
2.7h,4015.12,0.00010000000000000002
24h,2292.05,0.0001
11.6d,2.81005,0.0001
30d,2.37271e-05,9.999999999999999e-05
10y,0.0,
