Time,Value,Error
0s,4.6504260714000005e-08,9.883765157712e-05
2.7h,4.6499213392e-08,9.883765239487134e-05
24h,4.646150782e-08,9.883765141657216e-05
11.6d,4.6012006382000005e-08,9.883765235504003e-05
30d,4.5239178977000005e-08,9.883765232306543e-05
10y,1.62895985795e-09,9.883765249011806e-05
