Time,Value,Error
0s,26.0101,0.0019
2.7h,25.8984,0.0019000000000000002
24h,25.0607,0.0019000000000000002
11.6d,16.9131,0.0019
30d,8.52403,0.0019
10y,3.42952e-58,0.0019
