Time,Value,Error
0s,6.3776133300000004e-09,0.02178531615561271
2.7h,5.480487749999999e-09,0.02178531615561271
24h,1.721111845e-09,0.02178531615561271
11.6d,1.662474658e-15,0.02178531615561271
30d,5.485017140000001e-26,0.02178531615561271
10y,0.0,0.0
