Time,Value,Error
0s,2.53387e-05,0.006
2.7h,2.53387e-05,0.006
24h,2.53387e-05,0.006
11.6d,2.53387e-05,0.006
30d,2.53387e-05,0.006
10y,2.53385e-05,0.006
