Time,Value,Error
0s,3.46683e-05,0.0006
2.7h,3.45194e-05,0.0006
24h,3.34028e-05,0.0006
11.6d,2.2543e-05,0.0006
30d,1.13615e-05,0.0006
10y,4.57113e-64,0.0006
