Time,Value,Error
0s,1.72094e-07,0.0033
2.7h,1.68023e-07,0.0033
24h,1.39938e-07,0.0033
11.6d,1.57059e-08,0.0033
30d,3.47424e-10,0.0033
10y,0.0,0.0
