Time,Value,Error
0s,6.78641e-05,0.0001
2.7h,5.96687e-05,0.0001
24h,2.23213e-05,0.0001
11.6d,1.74691e-10,0.0001
30d,2.20797e-19,0.0001
10y,0.0,0.0
