Time,Value,Error
0s,1.44003e-07,0.0002
2.7h,1.43903e-07,0.0002
24h,1.43136e-07,0.0002
11.6d,1.34276e-07,0.0002
30d,1.20127e-07,0.0002
10y,3.89392e-17,0.0002
