Time,Value,Error
0s,2.08920801733e-07,7.160621137254428e-05
2.7h,6.8541719571e-09,6.957591912405881e-05
24h,2.5592144430999998e-09,6.96012699125113e-05
11.6d,1.9223101929e-10,0.0001732844300063766
30d,1.7380976925000002e-10,0.00017335409805018076
10y,1.4016383381e-11,0.00016249636148299145
