Time,Value,Error
0s,2.9774609248e-09,0.26662034806068347
2.7h,2.54789724019e-09,0.26662034806068347
24h,7.7488367615e-10,0.26662034806068347
11.6d,5.099615989099999e-16,0.26662034806068347
30d,8.6213397615e-27,0.26662034806068347
10y,0.0,0.0
