Energy,Time,Value,Error
0.01,0s,4.01733e-13,0.0725
0.01,2.7h,2.39571e-14,0.0427
0.01,24h,1.54431e-14,0.0533
0.01,11.6d,9.51929e-15,0.0693
0.01,30d,7.66925e-15,0.0655
0.01,10y,2.82381e-16,0.0831
0.02,0s,3.74053e-14,0.1433
0.02,2.7h,4.69169e-15,0.0438
0.02,24h,3.64122e-15,0.0375
0.02,11.6d,2.39585e-15,0.0391
0.02,30d,1.51291e-15,0.039
0.02,10y,5.65361e-18,0.2879
0.05,0s,9.16812e-11,0.0049
0.05,2.7h,3.15551e-12,0.0055
0.05,24h,1.19248e-12,0.0056
0.05,11.6d,1.31182e-13,0.0121
0.05,30d,1.17253e-13,0.0128
0.05,10y,8.29089e-15,0.0076
0.1,0s,1.01517e-08,0.0005
0.1,2.7h,3.50058e-10,0.0003
0.1,24h,1.32333e-10,0.0003
0.1,11.6d,1.45681e-11,0.0008
0.1,30d,1.29956e-11,0.0008
0.1,10y,9.04534e-13,0.0007
0.2,0s,2.91605e-08,0.0003
0.2,2.7h,1.00752e-09,0.0002
0.2,24h,3.79556e-10,0.0002
0.2,11.6d,3.98845e-11,0.0005
0.2,30d,3.59685e-11,0.0005
0.2,10y,2.57558e-12,0.0004
0.3,0s,1.85477e-08,0.0003
0.3,2.7h,6.4918e-10,0.0002
0.3,24h,2.444e-10,0.0002
0.3,11.6d,2.59391e-11,0.0006
0.3,30d,2.342e-11,0.0006
0.3,10y,1.68115e-12,0.0005
0.4,0s,1.39345e-08,0.0004
0.4,2.7h,4.80484e-10,0.0002
0.4,24h,1.81044e-10,0.0002
0.4,11.6d,1.86076e-11,0.0006
0.4,30d,1.67325e-11,0.0007
0.4,10y,1.20943e-12,0.0006
0.6,0s,2.19626e-08,0.0003
0.6,2.7h,7.1495e-10,0.0002
0.6,24h,2.68706e-10,0.0002
0.6,11.6d,2.61036e-11,0.0005
0.6,30d,2.39074e-11,0.0005
0.6,10y,1.74157e-12,0.0005
0.8,0s,1.35317e-08,0.0003
0.8,2.7h,4.78656e-10,0.0002
0.8,24h,1.8185e-10,0.0002
0.8,11.6d,2.34027e-11,0.0005
0.8,30d,2.17533e-11,0.0005
0.8,10y,1.4114e-12,0.0004
1.0,0s,1.07085e-08,0.0003
1.0,2.7h,4.13603e-10,0.0002
1.0,24h,1.4484e-10,0.0002
1.0,11.6d,1.64397e-11,0.0008
1.0,30d,1.4655e-11,0.0009
1.0,10y,8.82173e-13,0.0006
1.22,0s,9.80163e-09,0.0003
1.22,2.7h,3.38057e-10,0.0002
1.22,24h,1.35872e-10,0.0002
1.22,11.6d,1.8111e-11,0.0004
1.22,30d,1.62586e-11,0.0004
1.22,10y,2.00917e-12,0.0004
1.44,0s,9.3895e-09,0.0003
1.44,2.7h,7.83157e-10,0.0001
1.44,24h,2.96632e-10,0.0001
1.44,11.6d,8.29666e-12,0.0006
1.44,30d,7.44852e-12,0.0005
1.44,10y,1.5928e-12,0.0005
1.66,0s,7.81409e-09,0.0003
1.66,2.7h,1.45275e-10,0.0003
1.66,24h,5.25721e-11,0.0003
1.66,11.6d,1.83084e-13,0.003
1.66,30d,1.03654e-13,0.0046
1.66,10y,7.14281e-20,0.0963
2.0,0s,3.64846e-08,0.0001
2.0,2.7h,1.9003e-10,0.0003
2.0,24h,6.05994e-11,0.0003
2.0,11.6d,4.76508e-13,0.0025
2.0,30d,3.85008e-13,0.0027
2.0,10y,2.65757e-19,0.0521
2.5,0s,2.07272e-09,0.0008
2.5,2.7h,2.35317e-10,0.0002
2.5,24h,8.22701e-11,0.0002
2.5,11.6d,6.97423e-14,0.0041
2.5,30d,5.4809e-14,0.0042
2.5,10y,4.49877e-32,0.0042
3.0,0s,2.82119e-09,0.0006
3.0,2.7h,1.06343e-09,0.0001
3.0,24h,3.9695e-10,0.0001
3.0,11.6d,5.79491e-15,0.0137
3.0,30d,7.12076e-17,0.9818
3.0,10y,6.38431e-22,1.0
4.0,0s,2.63731e-09,0.0008
4.0,2.7h,1.25997e-12,0.003
4.0,24h,3.74122e-13,0.0035
4.0,11.6d,3.03532e-17,0.0271
4.0,30d,1.36292e-20,0.03
4.0,10y,0.0,0.0
5.0,0s,2.35507e-09,0.0008
5.0,2.7h,0.0,0.0
5.0,24h,0.0,0.0
5.0,11.6d,0.0,0.0
5.0,30d,0.0,0.0
5.0,10y,0.0,0.0
6.5,0s,1.62499e-08,0.0003
6.5,2.7h,0.0,0.0
6.5,24h,0.0,0.0
6.5,11.6d,0.0,0.0
6.5,30d,0.0,0.0
6.5,10y,0.0,0.0
8.0,0s,1.18501e-09,0.0012
8.0,2.7h,0.0,0.0
8.0,24h,0.0,0.0
8.0,11.6d,0.0,0.0
8.0,30d,0.0,0.0
8.0,10y,0.0,0.0
10.0,0s,2.07381e-11,0.0089
10.0,2.7h,0.0,0.0
10.0,24h,0.0,0.0
10.0,11.6d,0.0,0.0
10.0,30d,0.0,0.0
10.0,10y,0.0,0.0
12.0,0s,0.0,0.0
12.0,2.7h,0.0,0.0
12.0,24h,0.0,0.0
12.0,11.6d,0.0,0.0
12.0,30d,0.0,0.0
12.0,10y,0.0,0.0
14.0,0s,0.0,0.0
14.0,2.7h,0.0,0.0
14.0,24h,0.0,0.0
14.0,11.6d,0.0,0.0
14.0,30d,0.0,0.0
14.0,10y,0.0,0.0
20.0,0s,0.0,0.0
20.0,2.7h,0.0,0.0
20.0,24h,0.0,0.0
20.0,11.6d,0.0,0.0
20.0,30d,0.0,0.0
20.0,10y,0.0,0.0
