Time,Value,Error
0s,8.19386e-07,0.0005
2.7h,3.92939e-07,0.0005
24h,1.43192e-09,0.0005
11.6d,9.93544e-39,0.0005
30d,1.53615e-89,0.0005
10y,0.0,0.0
