Time,Value,Error
0s,0.064222,0.0001
2.7h,0.0013113,0.0
24h,0.000488771,0.0
11.6d,2.94419e-05,0.0001
30d,2.6481e-05,0.0001
10y,2.12384e-06,0.0001
