Time,Value,Error
0s,2.11849e-05,0.0003
2.7h,2.11237e-05,0.0003
24h,2.06614e-05,0.0003
11.6d,1.58583e-05,0.0003
30d,1.00006e-05,0.0003
10y,5.10443e-45,0.0003
