Time,Value,Error
0s,9.85806519e-08,0.025543492321920276
2.7h,8.599379007e-08,0.025543492321920276
24h,3.028497409e-08,0.025543492321920276
11.6d,1.1516725152e-13,0.025543492321920276
30d,4.138550758e-23,0.025543492321920276
10y,0.0,0.0
