Time,Value,Error
0s,5.97859e-08,0.0158
2.7h,5.97859e-08,0.0158
24h,5.97859e-08,0.0158
11.6d,5.97859e-08,0.0158
30d,5.97859e-08,0.0158
10y,5.97859e-08,0.0158
