Time,Value,Error
0s,4.4473595719e-07,0.024640211038057285
2.7h,1.7787575273000002e-20,0.024640211038057285
24h,0.0,0.0
11.6d,0.0,0.0
30d,0.0,0.0
10y,0.0,0.0
