Time,Value,Error
0s,6.5193e-05,0.0001
2.7h,6.51526e-05,0.0001
24h,6.48442e-05,0.0001
11.6d,6.12683e-05,0.0001
30d,5.55018e-05,0.0001
10y,2.08986e-13,0.0001
