Time,Value,Error
0s,4.904032181e-11,0.043111947300023455
2.7h,4.8751851389999996e-11,0.043111947300023455
24h,4.660348035e-11,0.043111947300023455
11.6d,2.718711961e-11,0.043111947300023455
30d,1.062935645e-11,0.043111947300023455
10y,9.78597727e-92,0.043111947300023455
