Time,Value,Error
0s,0.000526128,0.0001
2.7h,4.53196e-05,0.0001
24h,1.60356e-05,0.0001
11.6d,1.42987e-06,0.0001
30d,1.36599e-06,0.0001
10y,6.6042e-10,0.0002
