Time,Value,Error
0s,6.28648e-05,0.0001
2.7h,5.99311e-05,0.0001
24h,4.15992e-05,0.0001
11.6d,5.28341e-07,0.0001
30d,2.62258e-10,0.0001
10y,0.0,0.0
