Time,Value,Error
0s,7.73213e-10,0.0025495097567963926
2.7h,7.47313e-10,0.0025495097567963926
24h,5.76047e-10,0.0025495097567963926
11.6d,2.562467e-11,0.0025495097567963926
30d,1.129975e-13,0.0025495097567963926
10y,0.0,0.0
