Time,Value,Error
0s,9.22698e-05,0.0003
2.7h,7.89581e-05,0.0003
24h,2.40132e-05,0.0003
11.6d,1.58034e-11,0.0003
30d,2.67171e-22,0.0003
10y,0.0,0.0
