Time,Value,Error
0s,4.54022811e-12,0.0365031083704841
2.7h,4.42565416e-12,0.036503116595835716
24h,3.64056814e-12,0.03650317792072861
11.6d,3.5238802500000005e-13,0.036503206316426146
30d,6.0229669e-15,0.03650307166891245
10y,0.0,
