Time,Value,Error
0s,2.16465e-13,0.11209999999999999
2.7h,2.15969e-13,0.1121
24h,2.12224e-13,0.1121
11.6d,1.7216e-13,0.1121
30d,1.19565e-13,0.1121
10y,1.01755e-44,0.1121
