Time,Value,Error
0s,2.26551e-07,0.0082
2.7h,2.26161e-07,0.0082
24h,2.23207e-07,0.0082
11.6d,1.90732e-07,0.0082
30d,1.45022e-07,0.0082
10y,6.47755e-31,0.0082
