Time,Value,Error
0s,7.41332e-09,0.0245
2.7h,7.41289e-09,0.0245
24h,7.40961e-09,0.0245
11.6d,7.37046e-09,0.0245
30d,7.30273e-09,0.0245
10y,1.19315e-09,0.0245
