Time,User,Value,Error
0s,-1384135.0,60891.0135238555,1.127427824740901
2.7h,-1384135.0,1652.7673179501,1.3710506299914675
24h,-1384135.0,612.7937592896145,1.148931777783172
11.6d,-1384135.0,26.21195570709406,1.295972823789141
30d,-1384135.0,23.7000263127428,1.2976822184186696
10y,-1384135.0,2.228928725240537,0.9917276037299758
