Time,Value,Error
0s,7.59999e-11,0.014183512914575595
2.7h,7.323129999999999e-11,0.014183514076854522
24h,5.51525e-11,0.014183513567592619
11.6d,1.858431e-12,0.014183514165146413
30d,5.050942e-15,0.014183513532161535
10y,0.0,
