Time,Value,Error
0s,7.6560791261e-08,8.883206332737219e-05
2.7h,7.6487530858e-08,8.883205863735736e-05
24h,7.593007779099999e-08,8.883206016062825e-05
11.6d,6.9570142797e-08,8.88320624914307e-05
30d,5.9734018675e-08,8.883205510504842e-05
10y,6.0973618495999995e-21,8.88320682207433e-05
