Time,Value,Error
0s,2.1807664225500003e-10,0.6379060902672117
2.7h,1.0346645635900001e-10,0.6379060902672117
24h,3.4744938384999996e-13,0.6379060902672117
11.6d,9.0701146926e-43,0.6379060902672117
30d,2.5530848499999996e-94,0.03000566613158255
10y,0.0,0.0
