Time,Value,Error
0s,6.9825356746e-08,0.06051338694867442
2.7h,6.9732283672e-08,0.06051338694867442
24h,6.9025728549e-08,0.06051338694867442
11.6d,6.111131073e-08,0.06051338694867442
30d,4.9426330749699996e-08,0.06051338694867442
10y,4.05699729664e-26,0.06051338694867442
