Tally N.,Tally Description,Energy,Value,Error
4,Neutron Spectra,1e-07,35.3221,0.00368819
4,Neutron Spectra,4.1399e-07,4.63283,0.000472063
4,Neutron Spectra,5.3158e-07,0.15016,4.16065e-05
4,Neutron Spectra,6.825599999999999e-07,0.147773,3.83076e-05
4,Neutron Spectra,8.7643e-07,0.146117,4.42839e-05
4,Neutron Spectra,1.1252999999999998e-06,0.144941,4.6464e-05
4,Neutron Spectra,1.445e-06,0.144191,4.02692e-05
4,Neutron Spectra,1.8553999999999998e-06,0.143486,4.09453e-05
4,Neutron Spectra,2.3824e-06,0.143086,4.28372e-05
4,Neutron Spectra,3.059e-06,0.142758,4.10569e-05
4,Neutron Spectra,3.9279e-06,0.142493,3.6649e-05
4,Neutron Spectra,5.043499999999999e-06,0.142368,4.02512e-05
4,Neutron Spectra,6.4759e-06,0.142159,4.46318e-05
4,Neutron Spectra,8.3153e-06,0.142094,4.17224e-05
4,Neutron Spectra,1.0677e-05,0.142205,3.9992e-05
4,Neutron Spectra,1.3710000000000001e-05,0.142047,4.32317e-05
4,Neutron Spectra,1.7604e-05,0.142027,4.38436e-05
4,Neutron Spectra,2.2603e-05,0.141951,3.53862e-05
4,Neutron Spectra,2.9023e-05,0.141943,3.92528e-05
4,Neutron Spectra,3.7266e-05,0.14194,4.36055e-05
4,Neutron Spectra,4.7851e-05,0.142083,3.77529e-05
4,Neutron Spectra,6.1442e-05,0.142059,3.97458e-05
4,Neutron Spectra,7.889299999999999e-05,0.142065,3.35775e-05
4,Neutron Spectra,0.0001013,0.142117,4.47919e-05
4,Neutron Spectra,0.00013006999999999998,0.142172,4.22074e-05
4,Neutron Spectra,0.00016702,0.142282,3.78017e-05
4,Neutron Spectra,0.00021444999999999998,0.142222,3.99777e-05
4,Neutron Spectra,0.00027536,0.142293,3.98642e-05
4,Neutron Spectra,0.00035358,0.142424,4.19452e-05
4,Neutron Spectra,0.000454,0.142394,4.04326e-05
4,Neutron Spectra,0.00058295,0.142602,4.16064e-05
4,Neutron Spectra,0.0007485199999999999,0.142793,4.05557e-05
4,Neutron Spectra,0.00096112,0.142901,4.05891e-05
4,Neutron Spectra,0.0012341,0.143124,4.20586e-05
4,Neutron Spectra,0.0015845999999999998,0.143451,4.11399e-05
4,Neutron Spectra,0.0020347,0.143884,4.13623e-05
4,Neutron Spectra,0.0022486999999999997,0.0576873,2.30133e-05
4,Neutron Spectra,0.0024852,0.0577753,2.42275e-05
4,Neutron Spectra,0.0026125999999999996,0.0289242,2.03364e-05
4,Neutron Spectra,0.0027465,0.0289276,1.92765e-05
4,Neutron Spectra,0.0030354,0.0579431,2.14227e-05
4,Neutron Spectra,0.0033545999999999997,0.0580855,2.76748e-05
