Tally N.,Tally Description,Energy,Value,Error
4,Neutron Spectra,1e-07,313.663,0.034596
4,Neutron Spectra,4.1399e-07,47.4827,0.0045039
4,Neutron Spectra,5.3158e-07,2.24274,0.00026194
4,Neutron Spectra,6.825599999999999e-07,2.18518,0.000309816
4,Neutron Spectra,8.7643e-07,2.14594,0.000252553
4,Neutron Spectra,1.1252999999999998e-06,2.11763,0.00026499
4,Neutron Spectra,1.445e-06,2.10014,0.000262638
4,Neutron Spectra,1.8553999999999998e-06,2.08646,0.000229269
4,Neutron Spectra,2.3824e-06,2.07728,0.000237268
4,Neutron Spectra,3.059e-06,2.07145,0.00025424
4,Neutron Spectra,3.9279e-06,2.06817,0.000238102
4,Neutron Spectra,5.043499999999999e-06,2.0667,0.000217837
4,Neutron Spectra,6.4759e-06,2.06915,0.000228704
4,Neutron Spectra,8.3153e-06,2.07222,0.000240151
4,Neutron Spectra,1.0677e-05,2.07847,0.000258333
4,Neutron Spectra,1.3710000000000001e-05,2.06381,0.000204683
4,Neutron Spectra,1.7604e-05,2.06807,0.000206297
4,Neutron Spectra,2.2603e-05,2.072,0.000226362
4,Neutron Spectra,2.9023e-05,2.07684,0.000242814
4,Neutron Spectra,3.7266e-05,2.08076,0.00022035
4,Neutron Spectra,4.7851e-05,2.08529,0.000218388
4,Neutron Spectra,6.1442e-05,2.08986,0.000211884
4,Neutron Spectra,7.889299999999999e-05,2.0937,0.000228508
4,Neutron Spectra,0.0001013,2.09814,0.000241089
4,Neutron Spectra,0.00013006999999999998,2.10203,0.000222425
4,Neutron Spectra,0.00016702,2.10649,0.000242414
4,Neutron Spectra,0.00021444999999999998,2.10945,0.000239992
4,Neutron Spectra,0.00027536,2.11414,0.000233482
4,Neutron Spectra,0.00035358,2.11799,0.000226936
4,Neutron Spectra,0.000454,2.12183,0.000252239
4,Neutron Spectra,0.00058295,2.12531,0.000222257
4,Neutron Spectra,0.0007485199999999999,2.12925,0.000268346
4,Neutron Spectra,0.00096112,2.13286,0.000222889
4,Neutron Spectra,0.0012341,2.13634,0.000205703
4,Neutron Spectra,0.0015845999999999998,2.13975,0.000220865
4,Neutron Spectra,0.0020347,2.14357,0.000234378
4,Neutron Spectra,0.0022486999999999997,0.858482,0.000181401
4,Neutron Spectra,0.0024852,0.85875,0.000157178
4,Neutron Spectra,0.0026125999999999996,0.429542,0.000111655
4,Neutron Spectra,0.0027465,0.429558,0.000120386
4,Neutron Spectra,0.0030354,0.860274,0.000143801
4,Neutron Spectra,0.0033545999999999997,0.860569,0.000159978
4,Neutron Spectra,0.0037074,0.861068,0.000162509
4,Neutron Spectra,0.004307399999999999,1.293,0.000179925
4,Neutron Spectra,0.0055308,2.15658,0.000213243
4,Neutron Spectra,0.0071017,2.15991,0.000218809
4,Neutron Spectra,0.009118799999999998,2.16358,0.000234817
4,Neutron Spectra,0.010595,1.29989,0.000185413
4,Neutron Spectra,0.011708999999999999,0.865342,0.000165355
4,Neutron Spectra,0.015033999999999999,2.16133,0.000259294
4,Neutron Spectra,0.019303999999999998,2.15591,0.000235988
4,Neutron Spectra,0.021875,0.962968,0.000171165
4,Neutron Spectra,0.023579,0.624174,0.000123149
4,Neutron Spectra,0.024176,0.208864,8.74509e-05
4,Neutron Spectra,0.024787999999999998,0.209091,8.67584e-05
4,Neutron Spectra,0.026057999999999998,0.41941,9.99469e-05
4,Neutron Spectra,0.027,0.299282,9.44078e-05
4,Neutron Spectra,0.028501,0.457639,0.000127864
4,Neutron Spectra,0.031827999999999995,0.940538,0.000165726
4,Neutron Spectra,0.034307,0.643442,0.00012929
4,Neutron Spectra,0.040868,1.51735,0.000201403
4,Neutron Spectra,0.046308999999999996,1.09957,0.000204312
4,Neutron Spectra,0.052475,1.11207,0.000205189
4,Neutron Spectra,0.056561999999999994,0.67324,0.000144062
4,Neutron Spectra,0.06738,1.58185,0.000214612
4,Neutron Spectra,0.07202399999999999,0.607174,0.000144362
4,Neutron Spectra,0.079499,0.906301,0.000168901
4,Neutron Spectra,0.08250299999999999,0.342489,0.000118537
4,Neutron Spectra,0.086517,0.440271,0.000132585
4,Neutron Spectra,0.098036,1.167,0.000178643
4,Neutron Spectra,0.11109,1.18811,0.000189425
4,Neutron Spectra,0.11678999999999999,0.482479,0.000118496
4,Neutron Spectra,0.12276999999999999,0.485428,0.000122997
4,Neutron Spectra,0.12907,0.490963,0.000121088
4,Neutron Spectra,0.13569,0.494121,0.000139005
4,Neutron Spectra,0.14264,0.497327,0.000114361
4,Neutron Spectra,0.14995999999999998,0.502438,0.000117287
4,Neutron Spectra,0.15764,0.506202,0.000126806
4,Neutron Spectra,0.16573,0.512822,0.000117142
4,Neutron Spectra,0.17421999999999999,0.518486,0.000131257
4,Neutron Spectra,0.18316,0.525229,0.000144539
4,Neutron Spectra,0.19255,0.530281,0.000144435
4,Neutron Spectra,0.20242,0.533384,0.000135859
4,Neutron Spectra,0.2128,0.533932,0.000141049
4,Neutron Spectra,0.22371,0.531613,0.000144334
4,Neutron Spectra,0.23518,0.53112,0.000158424
4,Neutron Spectra,0.24724,0.533814,0.000152015
4,Neutron Spectra,0.27324,1.10051,0.000221513
4,Neutron Spectra,0.28725,0.571076,0.000157295
4,Neutron Spectra,0.29452,0.287043,0.000102665
