Tally N.,Tally Description,Energy,Value,Error
4,Neutron Spectra,1e-07,0.0,0.0
4,Neutron Spectra,4.1399e-07,0.0,0.0
4,Neutron Spectra,5.3158e-07,0.0,0.0
4,Neutron Spectra,6.825599999999999e-07,0.0,0.0
4,Neutron Spectra,8.7643e-07,0.0,0.0
4,Neutron Spectra,1.1252999999999998e-06,0.0,0.0
4,Neutron Spectra,1.445e-06,0.0,0.0
4,Neutron Spectra,1.8553999999999998e-06,0.0,0.0
4,Neutron Spectra,2.3824e-06,0.0,0.0
4,Neutron Spectra,3.059e-06,0.0,0.0
4,Neutron Spectra,3.9279e-06,0.0,0.0
4,Neutron Spectra,5.043499999999999e-06,0.0,0.0
4,Neutron Spectra,6.4759e-06,0.0,0.0
4,Neutron Spectra,8.3153e-06,0.0,0.0
4,Neutron Spectra,1.0677e-05,0.0,0.0
4,Neutron Spectra,1.3710000000000001e-05,0.0,0.0
4,Neutron Spectra,1.7604e-05,0.0,0.0
4,Neutron Spectra,2.2603e-05,0.0,0.0
4,Neutron Spectra,2.9023e-05,0.0,0.0
4,Neutron Spectra,3.7266e-05,0.0,0.0
4,Neutron Spectra,4.7851e-05,0.0,0.0
4,Neutron Spectra,6.1442e-05,0.0,0.0
4,Neutron Spectra,7.889299999999999e-05,0.0,0.0
4,Neutron Spectra,0.0001013,0.0,0.0
4,Neutron Spectra,0.00013006999999999998,0.0,0.0
4,Neutron Spectra,0.00016702,0.0,0.0
4,Neutron Spectra,0.00021444999999999998,0.0,0.0
4,Neutron Spectra,0.00027536,0.0,0.0
4,Neutron Spectra,0.00035358,0.0,0.0
4,Neutron Spectra,0.000454,0.0,0.0
4,Neutron Spectra,0.00058295,0.0,0.0
4,Neutron Spectra,0.0007485199999999999,0.0,0.0
4,Neutron Spectra,0.00096112,0.0,0.0
4,Neutron Spectra,0.0012341,0.0,0.0
4,Neutron Spectra,0.0015845999999999998,0.0,0.0
4,Neutron Spectra,0.0020347,0.0,0.0
4,Neutron Spectra,0.0022486999999999997,0.0,0.0
4,Neutron Spectra,0.0024852,0.0,0.0
4,Neutron Spectra,0.0026125999999999996,0.0,0.0
4,Neutron Spectra,0.0027465,0.0,0.0
4,Neutron Spectra,0.0030354,4.4277e-07,4.4277e-07
4,Neutron Spectra,0.0033545999999999997,0.0,0.0
4,Neutron Spectra,0.0037074,0.0,0.0
4,Neutron Spectra,0.004307399999999999,0.0,0.0
4,Neutron Spectra,0.0055308,0.0,0.0
4,Neutron Spectra,0.0071017,0.0,0.0
4,Neutron Spectra,0.009118799999999998,1.89899e-07,1.89899e-07
4,Neutron Spectra,0.010595,0.0,0.0
4,Neutron Spectra,0.011708999999999999,0.0,0.0
4,Neutron Spectra,0.015033999999999999,4.50709e-07,4.50709e-07
4,Neutron Spectra,0.019303999999999998,4.97949e-07,4.05619e-07
4,Neutron Spectra,0.021875,0.0,0.0
4,Neutron Spectra,0.023579,0.0,0.0
4,Neutron Spectra,0.024176,0.0,0.0
4,Neutron Spectra,0.024787999999999998,6.91631e-07,6.91631e-07
4,Neutron Spectra,0.026057999999999998,0.0,0.0
4,Neutron Spectra,0.027,5.65168e-07,5.65168e-07
4,Neutron Spectra,0.028501,5.69721e-07,5.69721e-07
4,Neutron Spectra,0.031827999999999995,1.74619e-06,1.04049e-06
4,Neutron Spectra,0.034307,1.3113e-06,9.4527e-07
4,Neutron Spectra,0.040868,3.72823e-07,2.40066e-07
4,Neutron Spectra,0.046308999999999996,1.57711e-06,9.16375e-07
4,Neutron Spectra,0.052475,2.73124e-06,1.0441e-06
4,Neutron Spectra,0.056561999999999994,1.44771e-06,8.76487e-07
4,Neutron Spectra,0.06738,6.98453e-06,1.94908e-06
4,Neutron Spectra,0.07202399999999999,2.74151e-06,1.15458e-06
4,Neutron Spectra,0.079499,8.16643e-06,2.28971e-06
4,Neutron Spectra,0.08250299999999999,1.81782e-05,3.32464e-06
4,Neutron Spectra,0.086517,4.60705e-05,5.24171e-06
4,Neutron Spectra,0.098036,0.000279127,1.295e-05
4,Neutron Spectra,0.11109,0.0361931,0.000128232
4,Neutron Spectra,0.11678999999999999,0.0186874,8.80597e-05
4,Neutron Spectra,0.12276999999999999,0.0195309,8.89033e-05
4,Neutron Spectra,0.12907,0.0205403,0.00010194
4,Neutron Spectra,0.13569,0.0216424,8.8046e-05
4,Neutron Spectra,0.14264,0.0226521,0.000106188
4,Neutron Spectra,0.14995999999999998,0.023742,0.000102423
4,Neutron Spectra,0.15764,0.0248392,0.000100074
4,Neutron Spectra,0.16573,0.026227,9.86005e-05
4,Neutron Spectra,0.17421999999999999,0.027741,0.000118388
4,Neutron Spectra,0.18316,0.0289766,0.000105298
4,Neutron Spectra,0.19255,0.030438,0.000113408
4,Neutron Spectra,0.20242,0.0321069,0.000130495
4,Neutron Spectra,0.2128,0.0337682,0.000115604
4,Neutron Spectra,0.22371,0.0354427,0.000114857
4,Neutron Spectra,0.23518,0.0372234,0.000135916
