Tally N.,Tally Description,Energy,Value,Error
4,Neutron Spectra,1e-07,0.0,0.0
4,Neutron Spectra,4.1399e-07,2.72416e-06,2.04055e-06
4,Neutron Spectra,5.3158e-07,1.42749e-06,7.72112e-07
4,Neutron Spectra,6.825599999999999e-07,4.09292e-07,2.80328e-07
4,Neutron Spectra,8.7643e-07,1.41365e-06,8.35614e-07
4,Neutron Spectra,1.1252999999999998e-06,1.68591e-06,7.40501e-07
4,Neutron Spectra,1.445e-06,2.17939e-06,8.71247e-07
4,Neutron Spectra,1.8553999999999998e-06,3.21564e-06,1.01625e-06
4,Neutron Spectra,2.3824e-06,6.47006e-06,1.66738e-06
4,Neutron Spectra,3.059e-06,8.82519e-06,1.85239e-06
4,Neutron Spectra,3.9279e-06,7.09569e-06,1.39822e-06
4,Neutron Spectra,5.043499999999999e-06,1.49548e-05,2.6332e-06
4,Neutron Spectra,6.4759e-06,1.91259e-05,2.86868e-06
4,Neutron Spectra,8.3153e-06,3.15351e-05,3.83473e-06
4,Neutron Spectra,1.0677e-05,4.00239e-05,3.68475e-06
4,Neutron Spectra,1.3710000000000001e-05,5.47775e-05,4.8041e-06
4,Neutron Spectra,1.7604e-05,7.25582e-05,5.10614e-06
4,Neutron Spectra,2.2603e-05,9.74932e-05,6.56156e-06
4,Neutron Spectra,2.9023e-05,0.000122874,7.0054e-06
4,Neutron Spectra,3.7266e-05,0.000161649,7.50828e-06
4,Neutron Spectra,4.7851e-05,0.000219862,9.07205e-06
4,Neutron Spectra,6.1442e-05,0.000299937,1.0336e-05
4,Neutron Spectra,7.889299999999999e-05,0.000393003,1.19009e-05
4,Neutron Spectra,0.0001013,0.000523043,1.41942e-05
4,Neutron Spectra,0.00013006999999999998,0.000689765,1.79499e-05
4,Neutron Spectra,0.00016702,0.000905553,1.85145e-05
4,Neutron Spectra,0.00021444999999999998,0.00116188,2.20953e-05
4,Neutron Spectra,0.00027536,0.00153833,2.68309e-05
4,Neutron Spectra,0.00035358,0.00203428,3.02433e-05
4,Neutron Spectra,0.000454,0.00272639,3.4018e-05
