Tally N.,Tally Description,Energy,Value,Error
4,Neutron Spectra,1e-07,0.0,0.0
4,Neutron Spectra,4.1399e-07,0.0,0.0
4,Neutron Spectra,5.3158e-07,0.0,0.0
4,Neutron Spectra,6.825599999999999e-07,0.0,0.0
4,Neutron Spectra,8.7643e-07,0.0,0.0
4,Neutron Spectra,1.1252999999999998e-06,0.0,0.0
4,Neutron Spectra,1.445e-06,0.0,0.0
4,Neutron Spectra,1.8553999999999998e-06,0.0,0.0
4,Neutron Spectra,2.3824e-06,0.0,0.0
4,Neutron Spectra,3.059e-06,0.0,0.0
4,Neutron Spectra,3.9279e-06,0.0,0.0
4,Neutron Spectra,5.043499999999999e-06,0.0,0.0
4,Neutron Spectra,6.4759e-06,0.0,0.0
4,Neutron Spectra,8.3153e-06,0.0,0.0
4,Neutron Spectra,1.0677e-05,0.0,0.0
4,Neutron Spectra,1.3710000000000001e-05,0.0,0.0
4,Neutron Spectra,1.7604e-05,0.0,0.0
4,Neutron Spectra,2.2603e-05,0.0,0.0
4,Neutron Spectra,2.9023e-05,0.0,0.0
4,Neutron Spectra,3.7266e-05,0.0,0.0
4,Neutron Spectra,4.7851e-05,0.0,0.0
4,Neutron Spectra,6.1442e-05,6.21241e-11,6.21241e-11
4,Neutron Spectra,7.889299999999999e-05,0.0,0.0
4,Neutron Spectra,0.0001013,2.93064e-10,2.93064e-10
4,Neutron Spectra,0.00013006999999999998,0.0,0.0
4,Neutron Spectra,0.00016702,0.0,0.0
4,Neutron Spectra,0.00021444999999999998,2.98929e-10,2.44399e-10
4,Neutron Spectra,0.00027536,8.86832e-09,5.42862e-09
4,Neutron Spectra,0.00035358,2.18235e-08,8.47034e-09
4,Neutron Spectra,0.000454,3.79504e-08,1.3663e-08
4,Neutron Spectra,0.00058295,2.73783e-08,9.39911e-09
4,Neutron Spectra,0.0007485199999999999,7.65093e-08,2.08286e-08
4,Neutron Spectra,0.00096112,1.04981e-07,2.57162e-08
4,Neutron Spectra,0.0012341,1.57277e-07,4.13233e-08
4,Neutron Spectra,0.0015845999999999998,3.3254e-07,4.90475e-08
4,Neutron Spectra,0.0020347,4.33266e-07,5.90844e-08
4,Neutron Spectra,0.0022486999999999997,2.23582e-07,4.67021e-08
4,Neutron Spectra,0.0024852,3.61301e-07,6.46219e-08
4,Neutron Spectra,0.0026125999999999996,1.48764e-07,3.43016e-08
4,Neutron Spectra,0.0027465,1.99725e-07,4.35994e-08
4,Neutron Spectra,0.0030354,5.41858e-07,8.39172e-08
4,Neutron Spectra,0.0033545999999999997,5.09618e-07,7.45887e-08
4,Neutron Spectra,0.0037074,8.37064e-07,9.5141e-08
4,Neutron Spectra,0.004307399999999999,1.29346e-06,1.29966e-07
4,Neutron Spectra,0.0055308,3.82947e-06,2.34456e-07
4,Neutron Spectra,0.0071017,5.96664e-06,2.72782e-07
4,Neutron Spectra,0.009118799999999998,1.11931e-05,4.65562e-07
4,Neutron Spectra,0.010595,1.1081e-05,4.93338e-07
4,Neutron Spectra,0.011708999999999999,1.01499e-05,4.32762e-07
4,Neutron Spectra,0.015033999999999999,4.74141e-05,1.00382e-06
4,Neutron Spectra,0.019303999999999998,0.000103993,1.53588e-06
4,Neutron Spectra,0.021875,0.000103763,1.49922e-06
4,Neutron Spectra,0.023579,8.93914e-05,1.76573e-06
4,Neutron Spectra,0.024176,3.71103e-05,9.33844e-07
4,Neutron Spectra,0.024787999999999998,4.15895e-05,9.04677e-07
4,Neutron Spectra,0.026057999999999998,9.34567e-05,1.63006e-06
4,Neutron Spectra,0.027,7.74758e-05,1.17448e-06
4,Neutron Spectra,0.028501,0.000144717,1.57152e-06
4,Neutron Spectra,0.031827999999999995,0.000401856,3.53082e-06
4,Neutron Spectra,0.034307,0.000389049,3.1812e-06
4,Neutron Spectra,0.040868,0.00144826,6.69008e-06
4,Neutron Spectra,0.046308999999999996,0.00175511,7.8405e-06
4,Neutron Spectra,0.052475,0.00271215,9.55211e-06
4,Neutron Spectra,0.056561999999999994,0.00223722,7.82923e-06
4,Neutron Spectra,0.06738,0.00778452,1.77988e-05
4,Neutron Spectra,0.07202399999999999,0.004201,1.17478e-05
4,Neutron Spectra,0.079499,0.00790921,1.59053e-05
4,Neutron Spectra,0.08250299999999999,0.00357075,1.04115e-05
4,Neutron Spectra,0.086517,0.00510068,1.2403e-05
4,Neutron Spectra,0.098036,0.0165432,2.25661e-05
4,Neutron Spectra,0.11109,0.0229394,2.47018e-05
4,Neutron Spectra,0.11678999999999999,0.0109687,1.67187e-05
4,Neutron Spectra,0.12276999999999999,0.0120459,1.83596e-05
4,Neutron Spectra,0.12907,0.0131795,2.01973e-05
4,Neutron Spectra,0.13569,0.0143923,2.02205e-05
4,Neutron Spectra,0.14264,0.0156354,2.25364e-05
4,Neutron Spectra,0.14995999999999998,0.0169676,2.02254e-05
4,Neutron Spectra,0.15764,0.0183457,2.31786e-05
