Cells,Value,Error
Blanket_outboard_t3_1,0.5215465304452747,0.00015587570211162636
Blanket_outboard_t3_2,0.38424653385317553,0.00017862020628771965
Blanket_outboard_t3_3,0.38418159112335487,0.00017094448710030255
Blanket_outboard_b2_1,0.3804933015753123,0.000169525193809911
Blanket_outboard_b2_2,0.2830669010237058,0.00021993840237446923
Blanket_outboard_b2_3,0.2832280580304154,0.00020752349793704287
Blanket_outboard_m2_1,0.6334536910344034,0.00015044674988198107
Blanket_outboard_m2_2,0.632422517505834,0.00013647485874685735
Blanket_outboard_m3_1,0.6090549259302428,0.00016554311872551058
Blanket_outboard_m3_2,0.6079170626265178,0.0001378230486491551
Blanket_outboard_t4,0.32932472101114896,0.00017982403753310575
Blanket_outboard_b1,0.3297232513217555,0.0001758178039470239
Blanket_t1_1,0.14845305128847325,0.0002905135836394636
Blanket_t1_2,0.14842644347980843,0.000260868902624528
Blanket_outboard_t2_1,0.1830360070866816,0.0002507637391600588
Blanket_outboard_t2_2,0.14795135860623365,0.0002882485320427442
Blanket_outboard_t2_3,0.1478467577967089,0.00025222141599507856
Blanket_outboard_m1_1,0.17071663998856135,0.00026918601472442717
Blanket_outboard_m1_2,0.1706879692895382,0.0002927363533948935
Blanket_outboard_m4_1,0.17181716661591087,0.0002701318126032383
Blanket_outboard_m4_2,0.17167053212866287,0.0002411342763377176
Blanket_inboard_m_1,0.4288962418505561,0.00018746820075826756
Blanket_inboard_m_2,0.26521101498725735,0.00020362217016854886
Blanket_inboard_m_3,0.26525337538393867,0.00022919347387005521
Blanket_inboard_b1_1,0.1921369119307184,0.00023585769567805657
Blanket_inboard_b1_2,0.13466061985060435,0.000300875949951819
Blanket_inboard_b1_3,0.1347064252104394,0.0002885270935069758
Blanket_inboard_t2_1,0.058022356133983155,0.0003787229872570637
Blanket_inboard_t2_2,0.04627205068206344,0.0005031038743065183
Blanket_inboard_t2_3,0.04627470488701834,0.00048011007879051617
Blanket_inboard_t4_1,0.1833419594156837,0.00030068273785024735
Blanket_inboard_t4_2,0.12733564576366005,0.00026612116994104227
Blanket_inboard_t4_3,0.12731844466633924,0.000283855437249031
Blanket_inboard_t3_1,0.10154725831401099,0.0003047439155439733
Blanket_inboard_t3_2,0.07679793937535244,0.0003693210155543249
Blanket_inboard_t3_3,0.0768048110976312,0.0003683641514136599
Blanket_inboard_b2_1,0.07167366100148538,0.0003737026587740083
Blanket_inboard_b2_2,0.05450129089529587,0.0004314257949072062
Blanket_inboard_b2_3,0.054552791811352655,0.0004540239236790089
Blanket_t1_3,0.017513242376273285,0.0006479029180974765
