energy low [eV],Energy,Cells,Value,Error
1.1079999999999999,1.1648,Blanket_outboard_m2_2,3.9266349144625116e-08,0.0007031964379575309
1.1648,1.2246,Blanket_outboard_m2_2,3.997694534737905e-08,0.0006037089028064264
1.2246,1.2873999999999999,Blanket_outboard_m2_2,3.111648504592469e-08,0.0005774392166985144
1.2873999999999999,1.3534,Blanket_outboard_m2_2,3.166321663928146e-08,0.0006382113240603154
1.3534,1.4226999999999999,Blanket_outboard_m2_2,3.054849856689311e-08,0.0005794563681265155
1.4226999999999999,1.4957,Blanket_outboard_m2_2,2.579126732153025e-08,0.0005814027302700772
1.4957,1.5724,Blanket_outboard_m2_2,2.50894404814445e-08,0.0006294969965724235
1.5724,1.653,Blanket_outboard_m2_2,2.5432273490379226e-08,0.0006434958156577621
1.653,1.7377,Blanket_outboard_m2_2,2.556538771629403e-08,0.000758204552031455
1.7377,1.8268,Blanket_outboard_m2_2,2.3860154537339255e-08,0.0007972378698245036
1.8268,1.9204999999999999,Blanket_outboard_m2_2,2.0424552982498373e-08,0.0008364883081539077
1.9204999999999999,2.019,Blanket_outboard_m2_2,1.9118586805709946e-08,0.0007963214443479953
2.019,2.1225,Blanket_outboard_m2_2,1.851448879648852e-08,0.0008020673883481301
2.1225,2.2313,Blanket_outboard_m2_2,1.8003123217692578e-08,0.000755310944550171
2.2313,2.3068999999999997,Blanket_outboard_m2_2,1.1884331561104231e-08,0.0009899780087050919
2.3068999999999997,2.3457,Blanket_outboard_m2_2,5.3678523305624e-09,0.0013787278314392178
2.3457,2.3653,Blanket_outboard_m2_2,2.999278999671996e-09,0.0018654454414101535
2.3653,2.3851,Blanket_outboard_m2_2,2.96029459065873e-09,0.001964151696133388
2.3851,2.4659999999999997,Blanket_outboard_m2_2,1.0192796943126976e-08,0.000993930381711967
2.4659999999999997,2.5924,Blanket_outboard_m2_2,1.4018249063547506e-08,0.0009941685175088642
2.5924,2.7253,Blanket_outboard_m2_2,1.3843742044022347e-08,0.000805119321712787
2.7253,2.8649999999999998,Blanket_outboard_m2_2,1.2720257881333391e-08,0.001088624893722461
2.8649999999999998,3.0119,Blanket_outboard_m2_2,1.2089611791885654e-08,0.0010224934048779614
3.0119,3.1664,Blanket_outboard_m2_2,1.0965490668885181e-08,0.0009929690730909099
3.1664,3.3287,Blanket_outboard_m2_2,1.0531272176146063e-08,0.0009216836825097679
3.3287,3.6788,Blanket_outboard_m2_2,1.9028674794513295e-08,0.0008533815375978978
3.6788,4.0657,Blanket_outboard_m2_2,1.6335459782909712e-08,0.0009859461994210484
4.0657,4.4933,Blanket_outboard_m2_2,1.5045859269289306e-08,0.0009115053026320932
4.4933,4.7237,Blanket_outboard_m2_2,6.983867726515636e-09,0.0013761815853310375
4.7237,4.9658,Blanket_outboard_m2_2,6.708582409497372e-09,0.001331557051889847
4.9658,5.2204999999999995,Blanket_outboard_m2_2,6.380511484305995e-09,0.0013587462534461747
5.2204999999999995,5.488099999999999,Blanket_outboard_m2_2,6.122384232880207e-09,0.001234471543802357
5.488099999999999,5.7695,Blanket_outboard_m2_2,5.836594452250832e-09,0.0015038490088113245
5.7695,6.0653,Blanket_outboard_m2_2,5.528958853470803e-09,0.0014265296235595434
6.0653,6.3763,Blanket_outboard_m2_2,5.325582240896756e-09,0.001483614425755225
6.3763,6.5924,Blanket_outboard_m2_2,3.405766594587725e-09,0.0018490771603863942
6.5924,6.7032,Blanket_outboard_m2_2,1.6729122890705853e-09,0.002762586199140927
6.7032,7.0469,Blanket_outboard_m2_2,4.822408118879084e-09,0.0016347275893717264
7.0469,7.4082,Blanket_outboard_m2_2,4.625248215190055e-09,0.001711355742807064
7.4082,7.787999999999999,Blanket_outboard_m2_2,4.5515465077433305e-09,0.0016697535286817908
7.787999999999999,8.1873,Blanket_outboard_m2_2,4.337478828989445e-09,0.0017117611922782725
8.1873,8.607099999999999,Blanket_outboard_m2_2,4.5091254240195915e-09,0.001925810125657562
8.607099999999999,9.048399999999999,Blanket_outboard_m2_2,5.1866306700029396e-09,0.0015423234202920513
9.048399999999999,9.5123,Blanket_outboard_m2_2,5.562145577819646e-09,0.0018547660583261407
9.5123,10.0,Blanket_outboard_m2_2,4.642710083717432e-09,0.0016176397540436994
10.0,10.513,Blanket_outboard_m2_2,5.135074687938092e-09,0.001621505664858661
10.513,11.052,Blanket_outboard_m2_2,5.3651770293278836e-09,0.0017629822971226819
11.052,11.618,Blanket_outboard_m2_2,4.620886323189446e-09,0.0017802571531541367
11.618,12.213999999999999,Blanket_outboard_m2_2,5.796742296386366e-09,0.0013330468690065241
12.213999999999999,12.523,Blanket_outboard_m2_2,5.649302553496282e-09,0.0016236115785698778
12.523,12.84,Blanket_outboard_m2_2,5.7862002954245065e-09,0.0013484045839442977
12.84,13.498999999999999,Blanket_outboard_m2_2,3.080725362789647e-08,0.0007278770685726239
13.498999999999999,13.84,Blanket_outboard_m2_2,3.120416363342365e-08,0.000689658860763028
13.84,14.190999999999999,Blanket_outboard_m2_2,3.4029422430355766e-07,0.00018095143702204645
14.190999999999999,14.549999999999999,Blanket_outboard_m2_2,0.0,
14.549999999999999,14.918,Blanket_outboard_m2_2,0.0,
14.918,15.683,Blanket_outboard_m2_2,0.0,
15.683,16.487,Blanket_outboard_m2_2,0.0,
16.487,16.904999999999998,Blanket_outboard_m2_2,0.0,
16.904999999999998,17.332,Blanket_outboard_m2_2,0.0,
17.332,19.64,Blanket_outboard_m2_2,0.0,
