energy low [eV],Energy,Cells,Value,Error
0.00027536,0.00035358,Blanket_outboard_m2_1,0.0,
0.00035358,0.000454,Blanket_outboard_m2_1,0.0,
0.000454,0.00058295,Blanket_outboard_m2_1,0.0,
0.00058295,0.0007485199999999999,Blanket_outboard_m2_1,0.0,
0.0007485199999999999,0.00096112,Blanket_outboard_m2_1,0.0,
0.00096112,0.0012341,Blanket_outboard_m2_1,2.2513359075960241e-13,0.00043412422917022943
0.0012341,0.0015845999999999998,Blanket_outboard_m2_1,4.7078787269472e-13,0.0004815672855773102
0.0015845999999999998,0.0020347,Blanket_outboard_m2_1,9.052710988319293e-13,0.0003773239853777909
0.0020347,0.0022486999999999997,Blanket_outboard_m2_1,5.540640416917704e-13,0.0006456623230579933
0.0022486999999999997,0.0024852,Blanket_outboard_m2_1,9.393908233707072e-13,0.0005492937661933744
0.0024852,0.0026125999999999996,Blanket_outboard_m2_1,4.232937104289842e-13,0.000908074011749416
0.0026125999999999996,0.0027465,Blanket_outboard_m2_1,4.636828518452464e-13,0.0008668272455418937
0.0027465,0.0030354,Blanket_outboard_m2_1,1.115145257585067e-12,0.0006949157560620126
0.0030354,0.0033545999999999997,Blanket_outboard_m2_1,1.444541283442425e-12,0.0005966673412858183
0.0033545999999999997,0.0037074,Blanket_outboard_m2_1,1.884280262720536e-12,0.0006067810422733329
0.0037074,0.004307399999999999,Blanket_outboard_m2_1,3.962774490337576e-12,0.0005493457696940775
0.004307399999999999,0.0055308,Blanket_outboard_m2_1,4.2189076455598636e-11,0.0002801772296507741
0.0055308,0.0071017,Blanket_outboard_m2_1,1.1609648238395376e-10,0.00018249970996576386
0.0071017,0.009118799999999998,Blanket_outboard_m2_1,1.92989422304711e-11,0.00026383617433122387
0.009118799999999998,0.010595,Blanket_outboard_m2_1,5.9992917751202265e-12,0.0005581331150956786
0.010595,0.011708999999999999,Blanket_outboard_m2_1,5.461496516624171e-12,0.0006678410644160078
0.011708999999999999,0.015033999999999999,Blanket_outboard_m2_1,2.316639231840301e-11,0.00048334509546909377
0.015033999999999999,0.019303999999999998,Blanket_outboard_m2_1,1.377466826309491e-10,0.0002523129371738489
0.019303999999999998,0.021875,Blanket_outboard_m2_1,5.690667552967356e-11,0.0004828674437416499
0.021875,0.023579,Blanket_outboard_m2_1,2.5451128947852446e-11,0.0008161890465993895
0.023579,0.024176,Blanket_outboard_m2_1,9.71681950015634e-12,0.0012252648903954924
0.024176,0.024787999999999998,Blanket_outboard_m2_1,1.0437201377473922e-11,0.0013416951399123015
0.024787999999999998,0.026057999999999998,Blanket_outboard_m2_1,2.3262398805660307e-11,0.0010383094457084858
0.026057999999999998,0.027,Blanket_outboard_m2_1,1.8875153503726983e-11,0.001170091415295995
0.027,0.028501,Blanket_outboard_m2_1,3.227608699666398e-11,0.0008935612634757812
0.028501,0.031827999999999995,Blanket_outboard_m2_1,8.343341990250963e-11,0.0006420600767872947
0.031827999999999995,0.034307,Blanket_outboard_m2_1,7.337817858653126e-11,0.0008478734665378532
0.034307,0.040868,Blanket_outboard_m2_1,2.481346644449805e-10,0.0005937655545032623
0.040868,0.046308999999999996,Blanket_outboard_m2_1,2.750365601277439e-10,0.0006044673594064935
0.046308999999999996,0.052475,Blanket_outboard_m2_1,4.1458621634352134e-10,0.0006487746072074868
0.052475,0.056561999999999994,Blanket_outboard_m2_1,3.882361697945285e-10,0.0006764323258784739
0.056561999999999994,0.06738,Blanket_outboard_m2_1,1.8558572266467753e-09,0.00043181255930812456
0.06738,0.07202399999999999,Blanket_outboard_m2_1,1.4903731719481573e-09,0.0004938513159325535
0.07202399999999999,0.079499,Blanket_outboard_m2_1,4.0508053355187775e-09,0.00038419979109567784
0.079499,0.08250299999999999,Blanket_outboard_m2_1,2.3961982721487443e-09,0.0005186180685455325
0.08250299999999999,0.086517,Blanket_outboard_m2_1,4.066733160828538e-09,0.0004088892042718625
0.086517,0.098036,Blanket_outboard_m2_1,1.779721331349677e-08,0.00026447092065326656
0.098036,0.11109,Blanket_outboard_m2_1,3.1905357163069074e-08,0.00022593245883871255
0.11109,0.11678999999999999,Blanket_outboard_m2_1,1.7678679320002115e-08,0.00028361815697329934
0.11678999999999999,0.12276999999999999,Blanket_outboard_m2_1,2.1090514904806567e-08,0.0002400098441723373
0.12276999999999999,0.12907,Blanket_outboard_m2_1,2.4870806095586834e-08,0.00027859426854264234
0.12907,0.13569,Blanket_outboard_m2_1,2.631769726267222e-08,0.00024032900634373693
0.13569,0.14264,Blanket_outboard_m2_1,2.9020756744616666e-08,0.00027444007537713133
0.14264,0.14995999999999998,Blanket_outboard_m2_1,3.1551555351697064e-08,0.00025286734974938206
0.14995999999999998,0.15764,Blanket_outboard_m2_1,3.3876998161196324e-08,0.00026738990233546816
0.15764,0.16573,Blanket_outboard_m2_1,3.606140026610201e-08,0.000267917891645639
0.16573,0.17421999999999999,Blanket_outboard_m2_1,3.858334128719516e-08,0.00027166514510989126
0.17421999999999999,0.18316,Blanket_outboard_m2_1,4.083123003101649e-08,0.00027653194465250086
0.18316,0.19255,Blanket_outboard_m2_1,4.202137721878256e-08,0.000292892670056267
0.19255,0.20242,Blanket_outboard_m2_1,4.3432476995747224e-08,0.0002631061661211508
0.20242,0.2128,Blanket_outboard_m2_1,4.4404484440958934e-08,0.0002516192413238038
0.2128,0.22371,Blanket_outboard_m2_1,4.484156948423545e-08,0.00026681282502737433
0.22371,0.23518,Blanket_outboard_m2_1,4.487748857882603e-08,0.00025010894445985405
0.23518,0.24724,Blanket_outboard_m2_1,4.453347639866199e-08,0.0003027956200090166
0.24724,0.27324,Blanket_outboard_m2_1,8.65069405965199e-08,0.0002296883355913448
0.27324,0.28725,Blanket_outboard_m2_1,4.1898622517584944e-08,0.0003346094355121738
0.28725,0.29452,Blanket_outboard_m2_1,2.0579953679984396e-08,0.0003950743157972922
0.29452,0.29721,Blanket_outboard_m2_1,7.512618101169605e-09,0.0006171544579759858
0.29721,0.29849,Blanket_outboard_m2_1,3.5242707682800642e-09,0.0007646115122392972
0.29849,0.30196999999999996,Blanket_outboard_m2_1,9.476605807408762e-09,0.0005333254959909145
0.30196999999999996,0.33372999999999997,Blanket_outboard_m2_1,8.14323410313536e-08,0.00023157155926098143
0.33372999999999997,0.36883,Blanket_outboard_m2_1,7.866362040592198e-08,0.000250726846473064
0.36883,0.38774,Blanket_outboard_m2_1,3.644005832230734e-08,0.0003450215013783629
0.38774,0.40762,Blanket_outboard_m2_1,3.571259011994238e-08,0.0002794045426391721
0.40762,0.45049,Blanket_outboard_m2_1,7.012727256214655e-08,0.0002399444066320264
0.45049,0.49787,Blanket_outboard_m2_1,7.20162905392083e-08,0.00025305376292359614
0.49787,0.5234,Blanket_outboard_m2_1,1.2640142663669058e-07,0.0002740389836335047
0.5234,0.55023,Blanket_outboard_m2_1,2.6487660968177677e-08,0.0003727057157724497
0.55023,0.57844,Blanket_outboard_m2_1,2.73433183790046e-08,0.00044775202229292157
0.57844,0.6081,Blanket_outboard_m2_1,2.5982627003755084e-08,0.0003667012625271215
0.6081,0.63928,Blanket_outboard_m2_1,2.6010066912143245e-08,0.0004006316634302347
0.63928,0.67206,Blanket_outboard_m2_1,2.748063490277156e-08,0.00042297338132175444
0.67206,0.70651,Blanket_outboard_m2_1,2.8967876751435262e-08,0.00036911807402307926
0.70651,0.74274,Blanket_outboard_m2_1,3.123848681085363e-08,0.00040086333932511195
0.74274,0.78082,Blanket_outboard_m2_1,3.524476763218655e-08,0.00038531305013295126
0.78082,0.82085,Blanket_outboard_m2_1,3.7507903169162247e-08,0.00040131853671777126
0.82085,0.8629399999999999,Blanket_outboard_m2_1,9.011264689167403e-08,0.00024335284828838592
0.8629399999999999,0.90718,Blanket_outboard_m2_1,2.8680678127512244e-08,0.00043680850187197216
0.90718,0.9616699999999999,Blanket_outboard_m2_1,2.8647084064784735e-08,0.00043406031781998507
0.9616699999999999,1.0026,Blanket_outboard_m2_1,1.96740567690489e-08,0.0004015087540307414
1.0026,1.1079999999999999,Blanket_outboard_m2_1,4.8920857845991893e-08,0.00035129842643192823
1.1079999999999999,1.1648,Blanket_outboard_m2_1,2.7681599223478023e-08,0.000434356553417638
1.1648,1.2246,Blanket_outboard_m2_1,2.7379294024879956e-08,0.0004374004510151248
1.2246,1.2873999999999999,Blanket_outboard_m2_1,3.004454008943748e-08,0.00036208548730588564
1.2873999999999999,1.3534,Blanket_outboard_m2_1,3.016152318666368e-08,0.00039275480522891706
1.3534,1.4226999999999999,Blanket_outboard_m2_1,2.6062998565936904e-08,0.0004589259631684425
1.4226999999999999,1.4957,Blanket_outboard_m2_1,3.634044113986742e-08,0.00040944368810365284
1.4957,1.5724,Blanket_outboard_m2_1,1.9505490300093198e-08,0.00046845363678143885
1.5724,1.653,Blanket_outboard_m2_1,1.9155935934983216e-08,0.0006041298177081794
1.653,1.7377,Blanket_outboard_m2_1,2.1607048087392408e-08,0.0005299516585046775
1.7377,1.8268,Blanket_outboard_m2_1,2.514477725217753e-08,0.0005228902179634076
1.8268,1.9204999999999999,Blanket_outboard_m2_1,1.9806099197446865e-08,0.0005877244270339901
1.9204999999999999,2.019,Blanket_outboard_m2_1,1.9599025619891755e-08,0.0005730396190697663
2.019,2.1225,Blanket_outboard_m2_1,2.099213557725229e-08,0.00060200956199968
2.1225,2.2313,Blanket_outboard_m2_1,1.9824756815926674e-08,0.00067297905330622
2.2313,2.3068999999999997,Blanket_outboard_m2_1,1.3353027394348807e-08,0.000771450514323822
2.3068999999999997,2.3457,Blanket_outboard_m2_1,6.4364150739979485e-09,0.0010434678711651523
2.3457,2.3653,Blanket_outboard_m2_1,2.9884179426690817e-09,0.0015227739423774303
2.3653,2.3851,Blanket_outboard_m2_1,3.1643343062528168e-09,0.0014025091861905306
2.3851,2.4659999999999997,Blanket_outboard_m2_1,1.30304238660557e-08,0.0007167794198159172
2.4659999999999997,2.5924,Blanket_outboard_m2_1,2.1222967950490783e-08,0.0005249575826593412
2.5924,2.7253,Blanket_outboard_m2_1,2.014586309574874e-08,0.0006308020120219963
2.7253,2.8649999999999998,Blanket_outboard_m2_1,2.096601298045011e-08,0.0006042459573059406
2.8649999999999998,3.0119,Blanket_outboard_m2_1,2.0806711457131237e-08,0.000624802287566659
3.0119,3.1664,Blanket_outboard_m2_1,1.9589733507452826e-08,0.0006352265413593347
3.1664,3.3287,Blanket_outboard_m2_1,1.9987843197872253e-08,0.0005801056710244331
3.3287,3.6788,Blanket_outboard_m2_1,4.312442081322165e-08,0.0004014889005812416
3.6788,4.0657,Blanket_outboard_m2_1,3.91544485796256e-08,0.000517173906162182
4.0657,4.4933,Blanket_outboard_m2_1,3.702770981353851e-08,0.0005220000483211741
4.4933,4.7237,Blanket_outboard_m2_1,1.6769798140271047e-08,0.0007389065826839141
4.7237,4.9658,Blanket_outboard_m2_1,1.7072386022057383e-08,0.0007384924722986603
4.9658,5.2204999999999995,Blanket_outboard_m2_1,1.6277545575467202e-08,0.0007167529728127821
5.2204999999999995,5.488099999999999,Blanket_outboard_m2_1,1.7136189939755268e-08,0.0006588586891207996
5.488099999999999,5.7695,Blanket_outboard_m2_1,2.122616181628066e-08,0.0006504685125565693
5.7695,6.0653,Blanket_outboard_m2_1,1.9533169913443855e-08,0.0007663049167162099
6.0653,6.3763,Blanket_outboard_m2_1,1.4838222751921168e-08,0.0007371143705930602
6.3763,6.5924,Blanket_outboard_m2_1,1.1897349189835905e-08,0.0008788618486516319
6.5924,6.7032,Blanket_outboard_m2_1,3.519700271654013e-09,0.001533772227132168
6.7032,7.0469,Blanket_outboard_m2_1,1.2177384768719238e-08,0.0008292190667766381
7.0469,7.4082,Blanket_outboard_m2_1,2.1574272157436488e-08,0.0005465061663682743
7.4082,7.787999999999999,Blanket_outboard_m2_1,3.0054772980695183e-08,0.000552611157460642
7.787999999999999,8.1873,Blanket_outboard_m2_1,7.975616812497725e-09,0.001032707607515467
8.1873,8.607099999999999,Blanket_outboard_m2_1,8.756666223726514e-09,0.0010485817047379093
8.607099999999999,9.048399999999999,Blanket_outboard_m2_1,1.4974592496770496e-08,0.0010159572590851596
9.048399999999999,9.5123,Blanket_outboard_m2_1,2.327481374948924e-09,0.0019669088760844236
9.5123,10.0,Blanket_outboard_m2_1,2.82511720222119e-09,0.0017999779487409202
10.0,10.513,Blanket_outboard_m2_1,7.127300394470578e-10,0.0038112184049085276
10.513,11.052,Blanket_outboard_m2_1,2.1620420499244965e-10,0.006240505150016974
11.052,11.618,Blanket_outboard_m2_1,1.1520815353665888e-10,0.009533303891992468
11.618,12.213999999999999,Blanket_outboard_m2_1,6.942384647076114e-11,0.010403625862183491
12.213999999999999,12.523,Blanket_outboard_m2_1,1.6995434904658773e-11,0.02204322271805697
12.523,12.84,Blanket_outboard_m2_1,9.177087300566762e-12,0.030589370312444755
12.84,13.498999999999999,Blanket_outboard_m2_1,9.50233156637678e-12,0.028990130739465977
13.498999999999999,13.84,Blanket_outboard_m2_1,4.324293500136297e-12,0.041440907114828396
13.84,14.190999999999999,Blanket_outboard_m2_1,5.163563025154642e-12,0.0355264741981871
14.190999999999999,14.549999999999999,Blanket_outboard_m2_1,5.7133033882638284e-12,0.037898933041878094
14.549999999999999,14.918,Blanket_outboard_m2_1,6.132562396909279e-12,0.04034414291240683
14.918,15.683,Blanket_outboard_m2_1,1.3835053172152717e-11,0.021033290355168842
15.683,16.487,Blanket_outboard_m2_1,1.5184851522604215e-11,0.021691633843273828
16.487,16.904999999999998,Blanket_outboard_m2_1,8.976030270370187e-12,0.02883326722588881
16.904999999999998,17.332,Blanket_outboard_m2_1,9.390927026816924e-12,0.028543932834979076
17.332,19.64,Blanket_outboard_m2_1,3.788674257702796e-11,0.015037604686726597
1.0000000000000001e-11,1e-07,Blanket_outboard_m2_2,0.0,
1e-07,4.1399e-07,Blanket_outboard_m2_2,0.0,
4.1399e-07,5.3158e-07,Blanket_outboard_m2_2,0.0,
5.3158e-07,6.825599999999999e-07,Blanket_outboard_m2_2,0.0,
6.825599999999999e-07,8.7643e-07,Blanket_outboard_m2_2,0.0,
8.7643e-07,1.1252999999999998e-06,Blanket_outboard_m2_2,0.0,
1.1252999999999998e-06,1.445e-06,Blanket_outboard_m2_2,0.0,
1.445e-06,1.8553999999999998e-06,Blanket_outboard_m2_2,0.0,
1.8553999999999998e-06,2.3824e-06,Blanket_outboard_m2_2,0.0,
2.3824e-06,3.059e-06,Blanket_outboard_m2_2,0.0,
3.059e-06,3.9279e-06,Blanket_outboard_m2_2,0.0,
3.9279e-06,5.043499999999999e-06,Blanket_outboard_m2_2,0.0,
5.043499999999999e-06,6.4759e-06,Blanket_outboard_m2_2,0.0,
6.4759e-06,8.3153e-06,Blanket_outboard_m2_2,0.0,
8.3153e-06,1.0677e-05,Blanket_outboard_m2_2,0.0,
1.0677e-05,1.3710000000000001e-05,Blanket_outboard_m2_2,0.0,
1.3710000000000001e-05,1.7604e-05,Blanket_outboard_m2_2,0.0,
1.7604e-05,2.2603e-05,Blanket_outboard_m2_2,0.0,
2.2603e-05,2.9023e-05,Blanket_outboard_m2_2,0.0,
2.9023e-05,3.7266e-05,Blanket_outboard_m2_2,0.0,
3.7266e-05,4.7851e-05,Blanket_outboard_m2_2,0.0,
4.7851e-05,6.1442e-05,Blanket_outboard_m2_2,0.0,
6.1442e-05,7.889299999999999e-05,Blanket_outboard_m2_2,0.0,
7.889299999999999e-05,0.0001013,Blanket_outboard_m2_2,0.0,
0.0001013,0.00013006999999999998,Blanket_outboard_m2_2,0.0,
0.00013006999999999998,0.00016702,Blanket_outboard_m2_2,0.0,
0.00016702,0.00021444999999999998,Blanket_outboard_m2_2,0.0,
0.00021444999999999998,0.00027536,Blanket_outboard_m2_2,0.0,
0.00027536,0.00035358,Blanket_outboard_m2_2,0.0,
0.00035358,0.000454,Blanket_outboard_m2_2,0.0,
0.000454,0.00058295,Blanket_outboard_m2_2,0.0,
0.00058295,0.0007485199999999999,Blanket_outboard_m2_2,0.0,
0.0007485199999999999,0.00096112,Blanket_outboard_m2_2,0.0,
0.00096112,0.0012341,Blanket_outboard_m2_2,2.2459863802871184e-13,0.0004988545050970133
0.0012341,0.0015845999999999998,Blanket_outboard_m2_2,4.700499709910135e-13,0.0004607194410613479
0.0015845999999999998,0.0020347,Blanket_outboard_m2_2,9.040393181501855e-13,0.00041370824417540135
0.0020347,0.0022486999999999997,Blanket_outboard_m2_2,5.53204102782042e-13,0.0006285876341658827
0.0022486999999999997,0.0024852,Blanket_outboard_m2_2,9.38015819385322e-13,0.0005306799753421737
0.0024852,0.0026125999999999996,Blanket_outboard_m2_2,4.226892156328654e-13,0.0008501395527645649
0.0026125999999999996,0.0027465,Blanket_outboard_m2_2,4.627983554719337e-13,0.0009720483712641156
0.0027465,0.0030354,Blanket_outboard_m2_2,1.1139017781804442e-12,0.0006653574276332496
0.0030354,0.0033545999999999997,Blanket_outboard_m2_2,1.4418254219597355e-12,0.000710385905385003
0.0033545999999999997,0.0037074,Blanket_outboard_m2_2,1.882258569826877e-12,0.0007021322593994646
0.0037074,0.004307399999999999,Blanket_outboard_m2_2,3.955813248855921e-12,0.0005438896803942758
0.004307399999999999,0.0055308,Blanket_outboard_m2_2,4.209487522105391e-11,0.0002960734873166496
0.0055308,0.0071017,Blanket_outboard_m2_2,1.1590871279080261e-10,0.0002084363234631989
0.0071017,0.009118799999999998,Blanket_outboard_m2_2,1.9265211256798166e-11,0.0002791516548444263
0.009118799999999998,0.010595,Blanket_outboard_m2_2,5.987489659291036e-12,0.0005407451341584076
0.010595,0.011708999999999999,Blanket_outboard_m2_2,5.4529538156598e-12,0.0007231459346583842
0.011708999999999999,0.015033999999999999,Blanket_outboard_m2_2,2.311786781064343e-11,0.00044572933042192595
0.015033999999999999,0.019303999999999998,Blanket_outboard_m2_2,1.3744199682559535e-10,0.0002960266789092189
0.019303999999999998,0.021875,Blanket_outboard_m2_2,5.685284932027367e-11,0.0004987895304054206
0.021875,0.023579,Blanket_outboard_m2_2,2.5443157730545388e-11,0.0008173638798091436
0.023579,0.024176,Blanket_outboard_m2_2,9.686900900433178e-12,0.0014711794287493305
0.024176,0.024787999999999998,Blanket_outboard_m2_2,1.0421216423911441e-11,0.0015233123002035022
0.024787999999999998,0.026057999999999998,Blanket_outboard_m2_2,2.3205083078581178e-11,0.0008479053307528445
0.026057999999999998,0.027,Blanket_outboard_m2_2,1.8785705882635256e-11,0.0010244936277173696
0.027,0.028501,Blanket_outboard_m2_2,3.2210531798244976e-11,0.0008451566832963301
0.028501,0.031827999999999995,Blanket_outboard_m2_2,8.335820921020273e-11,0.0006066848189486666
0.031827999999999995,0.034307,Blanket_outboard_m2_2,7.316763819570694e-11,0.0009598533939374778
0.034307,0.040868,Blanket_outboard_m2_2,2.476917853772222e-10,0.0005609498420895076
0.040868,0.046308999999999996,Blanket_outboard_m2_2,2.7477915961998463e-10,0.0006785787139786334
0.046308999999999996,0.052475,Blanket_outboard_m2_2,4.1456734591479647e-10,0.0006450330402045498
0.052475,0.056561999999999994,Blanket_outboard_m2_2,3.8809234722828504e-10,0.0006764563892781552
0.056561999999999994,0.06738,Blanket_outboard_m2_2,1.853258765226813e-09,0.00039848009082613686
0.06738,0.07202399999999999,Blanket_outboard_m2_2,1.489718623487011e-09,0.00042863243742722815
0.07202399999999999,0.079499,Blanket_outboard_m2_2,4.042394364747304e-09,0.00035074971280028985
0.079499,0.08250299999999999,Blanket_outboard_m2_2,2.392039041045788e-09,0.0004595355892241673
0.08250299999999999,0.086517,Blanket_outboard_m2_2,4.0603259746585975e-09,0.00042845540572456994
0.086517,0.098036,Blanket_outboard_m2_2,1.7773379448406376e-08,0.0002201744001225487
0.098036,0.11109,Blanket_outboard_m2_2,3.184623084664083e-08,0.00021906464487480665
0.11109,0.11678999999999999,Blanket_outboard_m2_2,1.7642466255456666e-08,0.00026229768148143935
0.11678999999999999,0.12276999999999999,Blanket_outboard_m2_2,2.1047572366539668e-08,0.00027204606208057
0.12276999999999999,0.12907,Blanket_outboard_m2_2,2.483285684308954e-08,0.00023138435674894539
0.12907,0.13569,Blanket_outboard_m2_2,2.6267791039290983e-08,0.0002706683636272136
0.13569,0.14264,Blanket_outboard_m2_2,2.899017484333701e-08,0.00026979749216425196
0.14264,0.14995999999999998,Blanket_outboard_m2_2,3.1501157888851664e-08,0.00025458956539662416
0.14995999999999998,0.15764,Blanket_outboard_m2_2,3.380617341409336e-08,0.0002439293900495427
0.15764,0.16573,Blanket_outboard_m2_2,3.597359567513995e-08,0.0002345489578773727
0.16573,0.17421999999999999,Blanket_outboard_m2_2,3.851275011208119e-08,0.0002598032217729976
0.17421999999999999,0.18316,Blanket_outboard_m2_2,4.0754005742958466e-08,0.0002199521074402949
0.18316,0.19255,Blanket_outboard_m2_2,4.194011982369075e-08,0.0002300712957644875
0.19255,0.20242,Blanket_outboard_m2_2,4.3344820595264035e-08,0.00023759780899970374
0.20242,0.2128,Blanket_outboard_m2_2,4.432332427641008e-08,0.00022896934396372475
0.2128,0.22371,Blanket_outboard_m2_2,4.477324959831037e-08,0.00026270384479761824
0.22371,0.23518,Blanket_outboard_m2_2,4.480652328256426e-08,0.0002573556314552069
0.23518,0.24724,Blanket_outboard_m2_2,4.447495829087213e-08,0.00027555083317103623
0.24724,0.27324,Blanket_outboard_m2_2,8.638452899815283e-08,0.00020709890125121625
0.27324,0.28725,Blanket_outboard_m2_2,4.179728753185825e-08,0.0002730604475774278
0.28725,0.29452,Blanket_outboard_m2_2,2.055132342694919e-08,0.0003729654979096278
0.29452,0.29721,Blanket_outboard_m2_2,7.515728286069194e-09,0.0006385585425994866
0.29721,0.29849,Blanket_outboard_m2_2,3.519501112268316e-09,0.0008825696293349067
0.29849,0.30196999999999996,Blanket_outboard_m2_2,9.469174488887313e-09,0.0005850315936370544
0.30196999999999996,0.33372999999999997,Blanket_outboard_m2_2,8.124095899045553e-08,0.0002600825470052064
0.33372999999999997,0.36883,Blanket_outboard_m2_2,7.850447162628638e-08,0.00024569019750734345
0.36883,0.38774,Blanket_outboard_m2_2,3.635209950840836e-08,0.0002793920680505399
0.38774,0.40762,Blanket_outboard_m2_2,3.564763985038067e-08,0.0003150033080172627
0.40762,0.45049,Blanket_outboard_m2_2,6.999986799815829e-08,0.00024779519484580126
0.45049,0.49787,Blanket_outboard_m2_2,7.186120178927139e-08,0.0002417946549960769
0.49787,0.5234,Blanket_outboard_m2_2,1.2614359414333765e-07,0.0002512928135826001
0.5234,0.55023,Blanket_outboard_m2_2,2.6442493337007997e-08,0.0003916656706437956
0.55023,0.57844,Blanket_outboard_m2_2,2.7286661145455276e-08,0.000380897888877146
0.57844,0.6081,Blanket_outboard_m2_2,2.5924492915546646e-08,0.00037230904027594537
0.6081,0.63928,Blanket_outboard_m2_2,2.598998008297246e-08,0.0003790796023182494
0.63928,0.67206,Blanket_outboard_m2_2,2.7443458201659166e-08,0.00039382644183793685
0.67206,0.70651,Blanket_outboard_m2_2,2.893409077686185e-08,0.0004224675460350739
0.70651,0.74274,Blanket_outboard_m2_2,3.118304130142414e-08,0.0003934077052415047
0.74274,0.78082,Blanket_outboard_m2_2,3.521973964665684e-08,0.0003886541173342842
0.78082,0.82085,Blanket_outboard_m2_2,3.748058746117171e-08,0.00034539519395632455
0.82085,0.8629399999999999,Blanket_outboard_m2_2,9.00027666174344e-08,0.0002545394853974764
0.8629399999999999,0.90718,Blanket_outboard_m2_2,2.861308797102097e-08,0.00044145123603505526
0.90718,0.9616699999999999,Blanket_outboard_m2_2,2.8599244023946785e-08,0.00044028854582984025
0.9616699999999999,1.0026,Blanket_outboard_m2_2,1.962565916682291e-08,0.0005098949612321564
1.0026,1.1079999999999999,Blanket_outboard_m2_2,4.88571977071382e-08,0.0003072093378500883
1.1079999999999999,1.1648,Blanket_outboard_m2_2,2.764797470212613e-08,0.00041745388367441915
1.1648,1.2246,Blanket_outboard_m2_2,2.73390132116622e-08,0.0004517704828740034
1.2246,1.2873999999999999,Blanket_outboard_m2_2,3.000528159412141e-08,0.0004550653422230673
1.2873999999999999,1.3534,Blanket_outboard_m2_2,3.01429609914371e-08,0.00047943544337846345
1.3534,1.4226999999999999,Blanket_outboard_m2_2,2.603623335621266e-08,0.0004857405385051017
1.4226999999999999,1.4957,Blanket_outboard_m2_2,3.6308399692653306e-08,0.0004493976460402903
1.4957,1.5724,Blanket_outboard_m2_2,1.948439648262332e-08,0.0005752706275757317
1.5724,1.653,Blanket_outboard_m2_2,1.9122404356026967e-08,0.0005866550375172442
1.653,1.7377,Blanket_outboard_m2_2,2.157843055204186e-08,0.0005452073023965176
1.7377,1.8268,Blanket_outboard_m2_2,2.513788877277755e-08,0.0005377675420197694
1.8268,1.9204999999999999,Blanket_outboard_m2_2,1.9777962475121243e-08,0.0005709683864440982
1.9204999999999999,2.019,Blanket_outboard_m2_2,1.9562437080703797e-08,0.0005737077249667789
2.019,2.1225,Blanket_outboard_m2_2,2.095364788827925e-08,0.0005802542426009361
2.1225,2.2313,Blanket_outboard_m2_2,1.9782115131329525e-08,0.0006614235923181312
2.2313,2.3068999999999997,Blanket_outboard_m2_2,1.3333298378394597e-08,0.0007215203099628617
2.3068999999999997,2.3457,Blanket_outboard_m2_2,6.403236431668052e-09,0.0009423384854353188
2.3457,2.3653,Blanket_outboard_m2_2,2.981863418721728e-09,0.0016825728552219386
2.3653,2.3851,Blanket_outboard_m2_2,3.163309129875643e-09,0.0015732540455327515
2.3851,2.4659999999999997,Blanket_outboard_m2_2,1.3015898511010101e-08,0.0008153429861159811
2.4659999999999997,2.5924,Blanket_outboard_m2_2,2.1212769969960118e-08,0.0005669955400058086
