energy low [eV],Energy,Cells,Value,Error
0.17421999999999999,0.18316,PF_coil_3,2.886947327004677e-10,0.0025654203936591262
0.18316,0.19255,PF_coil_3,2.042354085578884e-10,0.002829640587451444
0.19255,0.20242,PF_coil_3,1.9374503740836645e-10,0.0030197250825944426
0.20242,0.2128,PF_coil_3,2.2875625596651294e-10,0.0031467012877774217
0.2128,0.22371,PF_coil_3,2.478473538352028e-10,0.0028059590251875584
0.22371,0.23518,PF_coil_3,2.5361534420526265e-10,0.0032615153362643722
0.23518,0.24724,PF_coil_3,2.6200170314741727e-10,0.0025685874914682977
0.24724,0.27324,PF_coil_3,6.18208708541064e-10,0.002567360728486617
0.27324,0.28725,PF_coil_3,2.4362078574197296e-10,0.0031232565370113447
0.28725,0.29452,PF_coil_3,1.3927214891256933e-10,0.003953517599448844
0.29452,0.29721,PF_coil_3,6.132454597669141e-11,0.0049503677126469
0.29721,0.29849,PF_coil_3,2.8545387818539684e-11,0.008357348164440967
0.29849,0.30196999999999996,PF_coil_3,8.218991599922275e-11,0.004731654996194382
0.30196999999999996,0.33372999999999997,PF_coil_3,5.327807505821058e-10,0.002267475132445792
0.33372999999999997,0.36883,PF_coil_3,5.205185544329555e-10,0.0024171442780328446
0.36883,0.38774,PF_coil_3,2.3969968010938143e-10,0.0030663191013436475
0.38774,0.40762,PF_coil_3,1.6928556043896688e-10,0.003198536802785859
0.40762,0.45049,PF_coil_3,3.596297905398748e-10,0.0024733388349815
0.45049,0.49787,PF_coil_3,4.331061831120477e-10,0.002639599692106604
0.49787,0.5234,PF_coil_3,2.401829122435776e-10,0.0029934708030690082
0.5234,0.55023,PF_coil_3,2.400933901750189e-10,0.0036452730767897873
0.55023,0.57844,PF_coil_3,2.5713416846968525e-10,0.0031044111258589193
0.57844,0.6081,PF_coil_3,2.785523207396619e-10,0.0030092663525155194
0.6081,0.63928,PF_coil_3,2.3108204739606278e-10,0.0034082755003070064
0.63928,0.67206,PF_coil_3,2.0793415762851206e-10,0.0038257073761553953
0.67206,0.70651,PF_coil_3,1.8655087200458905e-10,0.004154265931267061
0.70651,0.74274,PF_coil_3,1.4745343844980482e-10,0.0038261014141260236
0.74274,0.78082,PF_coil_3,1.1830017116500017e-10,0.004702040615813838
0.78082,0.82085,PF_coil_3,1.1782432080571745e-10,0.004318480141622482
0.82085,0.8629399999999999,PF_coil_3,1.175511412455866e-10,0.005072326805764082
0.8629399999999999,0.90718,PF_coil_3,1.0081864160152436e-10,0.005540770516190242
0.90718,0.9616699999999999,PF_coil_3,1.1594295393455257e-10,0.0058855177498866726
0.9616699999999999,1.0026,PF_coil_3,6.03716145156188e-11,0.007282458747740353
1.0026,1.1079999999999999,PF_coil_3,1.4985121007488333e-10,0.004714718350271857
1.1079999999999999,1.1648,PF_coil_3,7.330568730680366e-11,0.006396084020326214
1.1648,1.2246,PF_coil_3,6.702551285149397e-11,0.007616853325549159
1.2246,1.2873999999999999,PF_coil_3,4.648586026606405e-11,0.008087490408841021
1.2873999999999999,1.3534,PF_coil_3,4.516771485028581e-11,0.008230709891311897
1.3534,1.4226999999999999,PF_coil_3,4.1135161493099635e-11,0.009086836086050593
1.4226999999999999,1.4957,PF_coil_3,3.117995044800974e-11,0.010383664408095208
1.4957,1.5724,PF_coil_3,2.938140737920695e-11,0.010988715767352731
1.5724,1.653,PF_coil_3,2.886660732533191e-11,0.01086035098811169
1.653,1.7377,PF_coil_3,2.8278969930839983e-11,0.01099916075111523
1.7377,1.8268,PF_coil_3,2.471707287120525e-11,0.01208115374962725
1.8268,1.9204999999999999,PF_coil_3,1.884701029650495e-11,0.013443382035611953
1.9204999999999999,2.019,PF_coil_3,1.6855147661757312e-11,0.014996885458005321
2.019,2.1225,PF_coil_3,1.579704591602814e-11,0.014896337314201761
2.1225,2.2313,PF_coil_3,1.5748736667575223e-11,0.015478951754732758
2.2313,2.3068999999999997,PF_coil_3,1.0061084399283055e-11,0.017536076870290233
2.3068999999999997,2.3457,PF_coil_3,4.630005161114816e-12,0.02110674981164295
2.3457,2.3653,PF_coil_3,2.4587348820778726e-12,0.03263711551573344
2.3653,2.3851,PF_coil_3,2.51353660351832e-12,0.03134501158824669
2.3851,2.4659999999999997,PF_coil_3,7.48437101759311e-12,0.018581808912008568
2.4659999999999997,2.5924,PF_coil_3,1.0193273215054308e-11,0.018766770498816036
2.5924,2.7253,PF_coil_3,1.0414758296923196e-11,0.017015819050048817
2.7253,2.8649999999999998,PF_coil_3,8.777319685004269e-12,0.01857666349324202
2.8649999999999998,3.0119,PF_coil_3,8.057291471148449e-12,0.017956502475408642
3.0119,3.1664,PF_coil_3,6.938808288196985e-12,0.02038211339958612
3.1664,3.3287,PF_coil_3,6.592894477671165e-12,0.02257178008813145
3.3287,3.6788,PF_coil_3,1.112987414329451e-11,0.017932700020606224
3.6788,4.0657,PF_coil_3,9.023056207534892e-12,0.01821852517660994
4.0657,4.4933,PF_coil_3,8.105097398101614e-12,0.020994345272006096
4.4933,4.7237,PF_coil_3,3.5339575070823893e-12,0.02785393555975289
4.7237,4.9658,PF_coil_3,3.5684559862333793e-12,0.030196177108288456
4.9658,5.2204999999999995,PF_coil_3,3.455742097538235e-12,0.02874149581048971
5.2204999999999995,5.488099999999999,PF_coil_3,3.2072191925731626e-12,0.03225015936405434
5.488099999999999,5.7695,PF_coil_3,3.1347540284064667e-12,0.034397938464740395
5.7695,6.0653,PF_coil_3,2.7551686721798334e-12,0.04057702295333902
6.0653,6.3763,PF_coil_3,2.8288362528435514e-12,0.031671713345857874
6.3763,6.5924,PF_coil_3,1.7878319031614198e-12,0.047325244877222505
6.5924,6.7032,PF_coil_3,8.280444350793605e-13,0.06288710431342553
6.7032,7.0469,PF_coil_3,2.5643318357595e-12,0.043618050785941574
7.0469,7.4082,PF_coil_3,2.4351721630182578e-12,0.03995137992507443
7.4082,7.787999999999999,PF_coil_3,2.2440603730074603e-12,0.0378488650270571
7.787999999999999,8.1873,PF_coil_3,2.649744240438093e-12,0.0402555013296343
8.1873,8.607099999999999,PF_coil_3,2.480017731378754e-12,0.042188113944568534
8.607099999999999,9.048399999999999,PF_coil_3,2.69224206973546e-12,0.0343832303986567
9.048399999999999,9.5123,PF_coil_3,2.761154079897701e-12,0.03945231317826572
9.5123,10.0,PF_coil_3,2.6102064816812134e-12,0.03467744442304461
10.0,10.513,PF_coil_3,2.8390541887691884e-12,0.03574147797908164
10.513,11.052,PF_coil_3,3.3760969655483088e-12,0.03288947406609478
11.052,11.618,PF_coil_3,2.5527131247182025e-12,0.043550847222139664
11.618,12.213999999999999,PF_coil_3,4.0768213051808575e-12,0.036596417565455924
12.213999999999999,12.523,PF_coil_3,3.4925156728945245e-12,0.03346196716155681
12.523,12.84,PF_coil_3,3.533591494611552e-12,0.03288404639998724
12.84,13.498999999999999,PF_coil_3,1.2728714722866809e-11,0.01772281852923384
13.498999999999999,13.84,PF_coil_3,1.2279267367328979e-11,0.017966972169325142
13.84,14.190999999999999,PF_coil_3,1.3073495084554628e-11,0.015382376574797135
14.190999999999999,14.549999999999999,PF_coil_3,0.0,
14.549999999999999,14.918,PF_coil_3,0.0,
14.918,15.683,PF_coil_3,0.0,
15.683,16.487,PF_coil_3,0.0,
16.487,16.904999999999998,PF_coil_3,0.0,
16.904999999999998,17.332,PF_coil_3,0.0,
17.332,19.64,PF_coil_3,0.0,
1.0000000000000001e-11,1e-07,PF_coil_2,1.6652444645488046e-11,0.010068954733999123
1e-07,4.1399e-07,PF_coil_2,5.5827575914018736e-11,0.008030593103649267
4.1399e-07,5.3158e-07,PF_coil_2,1.697984180540495e-11,0.008926751980194375
5.3158e-07,6.825599999999999e-07,PF_coil_2,1.983946613147322e-11,0.00971975019097348
6.825599999999999e-07,8.7643e-07,PF_coil_2,2.2869878904862868e-11,0.009240427078899612
8.7643e-07,1.1252999999999998e-06,PF_coil_2,2.566040517420123e-11,0.008822860974485114
1.1252999999999998e-06,1.445e-06,PF_coil_2,2.8833340117176084e-11,0.007944119449924548
1.445e-06,1.8553999999999998e-06,PF_coil_2,3.2017060028245167e-11,0.00823546323775044
1.8553999999999998e-06,2.3824e-06,PF_coil_2,3.484983225271443e-11,0.006936382332878075
2.3824e-06,3.059e-06,PF_coil_2,3.79117702032691e-11,0.007376996400203746
3.059e-06,3.9279e-06,PF_coil_2,4.0012770681817884e-11,0.00737384139783377
3.9279e-06,5.043499999999999e-06,PF_coil_2,4.3230100484297164e-11,0.006719394861377448
5.043499999999999e-06,6.4759e-06,PF_coil_2,4.601899042990464e-11,0.006682910493565472
6.4759e-06,8.3153e-06,PF_coil_2,4.8263259059486413e-11,0.00581240918704485
8.3153e-06,1.0677e-05,PF_coil_2,5.044793576104446e-11,0.005699981003745704
1.0677e-05,1.3710000000000001e-05,PF_coil_2,5.176864989390536e-11,0.00591695303980529
1.3710000000000001e-05,1.7604e-05,PF_coil_2,5.360284308763922e-11,0.004984467625196088
1.7604e-05,2.2603e-05,PF_coil_2,5.5463795722721765e-11,0.004987533791873762
2.2603e-05,2.9023e-05,PF_coil_2,5.6139423114071285e-11,0.005164693708826045
2.9023e-05,3.7266e-05,PF_coil_2,5.580897230374122e-11,0.005441073401783041
3.7266e-05,4.7851e-05,PF_coil_2,5.502980624314881e-11,0.0048705850209184165
4.7851e-05,6.1442e-05,PF_coil_2,6.397772353319043e-11,0.005237527980074394
6.1442e-05,7.889299999999999e-05,PF_coil_2,6.452146954473084e-11,0.005515865107792068
7.889299999999999e-05,0.0001013,PF_coil_2,6.541682659322233e-11,0.005019893100274281
0.0001013,0.00013006999999999998,PF_coil_2,6.536006664132875e-11,0.005461179029065907
0.00013006999999999998,0.00016702,PF_coil_2,6.437501795662255e-11,0.004854126232042678
0.00016702,0.00021444999999999998,PF_coil_2,6.842207339830556e-11,0.005000540137628576
0.00021444999999999998,0.00027536,PF_coil_2,7.23256385416869e-11,0.004967130315176839
0.00027536,0.00035358,PF_coil_2,5.0026052987792285e-11,0.005194946427430113
0.00035358,0.000454,PF_coil_2,5.7803860952755976e-11,0.0052883001590856024
0.000454,0.00058295,PF_coil_2,6.713186660583598e-11,0.004407779127393334
0.00058295,0.0007485199999999999,PF_coil_2,7.802947976286363e-11,0.004831472873889718
0.0007485199999999999,0.00096112,PF_coil_2,8.43949693067574e-11,0.005083360402740287
0.00096112,0.0012341,PF_coil_2,7.977838211018199e-11,0.005121798425565624
0.0012341,0.0015845999999999998,PF_coil_2,9.969054043203817e-11,0.00470339577711415
0.0015845999999999998,0.0020347,PF_coil_2,1.0073537738328178e-10,0.004122997103332153
0.0020347,0.0022486999999999997,PF_coil_2,1.9271490904890702e-11,0.005300449836169503
0.0022486999999999997,0.0024852,PF_coil_2,2.4648952393774674e-11,0.0053688372471457696
0.0024852,0.0026125999999999996,PF_coil_2,8.89699551510115e-12,0.005409054312006074
0.0026125999999999996,0.0027465,PF_coil_2,1.1463080464684514e-11,0.006317238433061741
0.0027465,0.0030354,PF_coil_2,3.42443664551637e-11,0.004896127260033811
0.0030354,0.0033545999999999997,PF_coil_2,3.769535553110183e-11,0.004963462947519655
0.0033545999999999997,0.0037074,PF_coil_2,3.844055751312041e-11,0.005480470254744142
0.0037074,0.004307399999999999,PF_coil_2,4.7919668589481135e-11,0.0049515213645563395
0.004307399999999999,0.0055308,PF_coil_2,8.309711595516296e-11,0.004186843998165788
0.0055308,0.0071017,PF_coil_2,8.661279086174114e-11,0.004393767478505156
0.0071017,0.009118799999999998,PF_coil_2,6.459719211422561e-11,0.004774614421122898
0.009118799999999998,0.010595,PF_coil_2,5.064129367609401e-11,0.004229453410352169
0.010595,0.011708999999999999,PF_coil_2,3.821910398761281e-11,0.006060477861636383
0.011708999999999999,0.015033999999999999,PF_coil_2,9.526856815372675e-11,0.004939809673729712
0.015033999999999999,0.019303999999999998,PF_coil_2,8.762650458165906e-11,0.004783496514086208
0.019303999999999998,0.021875,PF_coil_2,6.056649248711103e-11,0.005445759097088612
0.021875,0.023579,PF_coil_2,4.685468838553839e-11,0.005977719212597074
0.023579,0.024176,PF_coil_2,1.9172625733254354e-11,0.00876235409057538
0.024176,0.024787999999999998,PF_coil_2,2.4518123870686292e-11,0.008687809216594556
0.024787999999999998,0.026057999999999998,PF_coil_2,2.82023520803253e-11,0.006739758259304843
0.026057999999999998,0.027,PF_coil_2,1.483891245243565e-11,0.006857738611036897
0.027,0.028501,PF_coil_2,7.310387926072312e-12,0.0069948480076348525
0.028501,0.031827999999999995,PF_coil_2,2.5966001054244263e-11,0.006031985908639866
0.031827999999999995,0.034307,PF_coil_2,2.7465921674211986e-11,0.006472232739934822
0.034307,0.040868,PF_coil_2,7.436698097127085e-11,0.0050719437879066295
0.040868,0.046308999999999996,PF_coil_2,6.469781954963826e-11,0.005512274818714369
0.046308999999999996,0.052475,PF_coil_2,6.633377567150297e-11,0.004745813241119665
0.052475,0.056561999999999994,PF_coil_2,3.343412345281225e-11,0.0064669838823403466
0.056561999999999994,0.06738,PF_coil_2,9.70336966539457e-11,0.004324498504462928
0.06738,0.07202399999999999,PF_coil_2,4.8099551796206046e-11,0.006168774557722299
0.07202399999999999,0.079499,PF_coil_2,5.43858662143007e-11,0.006380444872087228
0.079499,0.08250299999999999,PF_coil_2,2.987246939560775e-11,0.006540472051094058
0.08250299999999999,0.086517,PF_coil_2,1.6291315877451677e-11,0.007372757411247706
0.086517,0.098036,PF_coil_2,6.55660757652474e-11,0.004933552205051912
0.098036,0.11109,PF_coil_2,6.900507942986736e-11,0.004854094597158681
0.11109,0.11678999999999999,PF_coil_2,3.720410152605889e-11,0.006466508674533818
0.11678999999999999,0.12276999999999999,PF_coil_2,4.23058353746711e-11,0.006603015315176893
0.12276999999999999,0.12907,PF_coil_2,4.3171551884471033e-11,0.006049114366475457
0.12907,0.13569,PF_coil_2,4.824659397931776e-11,0.006442484956982584
0.13569,0.14264,PF_coil_2,2.566335793529881e-11,0.006903840831791338
0.14264,0.14995999999999998,PF_coil_2,2.2163436169449196e-11,0.006791031678386701
0.14995999999999998,0.15764,PF_coil_2,3.1640308513929224e-11,0.006729767644541575
0.15764,0.16573,PF_coil_2,3.3555698137955906e-11,0.006713823637424964
0.16573,0.17421999999999999,PF_coil_2,3.136142542946821e-11,0.007002342768727446
0.17421999999999999,0.18316,PF_coil_2,3.873698545850866e-11,0.005891442478515601
0.18316,0.19255,PF_coil_2,2.7444154521861794e-11,0.0071262478480656
0.19255,0.20242,PF_coil_2,2.5908044420050974e-11,0.006466742931503162
0.20242,0.2128,PF_coil_2,3.040698755100913e-11,0.007682099049779256
0.2128,0.22371,PF_coil_2,3.3076133430959355e-11,0.007598857920469401
0.22371,0.23518,PF_coil_2,3.374800281134716e-11,0.006503967670598195
0.23518,0.24724,PF_coil_2,3.4889894508088504e-11,0.006759251899619467
0.24724,0.27324,PF_coil_2,8.116839265353094e-11,0.005693855766438754
0.27324,0.28725,PF_coil_2,3.159449688035096e-11,0.0074112422522390215
0.28725,0.29452,PF_coil_2,1.834858709089857e-11,0.0069383872230973495
0.29452,0.29721,PF_coil_2,8.03675893273508e-12,0.015745821130918013
0.29721,0.29849,PF_coil_2,3.7519212893128555e-12,0.016424579281182797
0.29849,0.30196999999999996,PF_coil_2,1.0766041471468287e-11,0.012681375059510995
0.30196999999999996,0.33372999999999997,PF_coil_2,6.791087433101469e-11,0.006493838341016056
0.33372999999999997,0.36883,PF_coil_2,6.612745777786919e-11,0.005725749940429831
0.36883,0.38774,PF_coil_2,3.070033969642928e-11,0.007487674559469674
0.38774,0.40762,PF_coil_2,2.1551080902732174e-11,0.009089812159654948
0.40762,0.45049,PF_coil_2,4.501152332695509e-11,0.006501415982704466
0.45049,0.49787,PF_coil_2,5.417459368247808e-11,0.00709318090140336
0.49787,0.5234,PF_coil_2,2.920725276750792e-11,0.00879379755294371
0.5234,0.55023,PF_coil_2,2.9560953598610195e-11,0.00879932543419326
0.55023,0.57844,PF_coil_2,3.178257856759568e-11,0.008633843005258442
0.57844,0.6081,PF_coil_2,3.4313950158896414e-11,0.008056654870929983
0.6081,0.63928,PF_coil_2,2.7172097748402604e-11,0.008245926384044661
0.63928,0.67206,PF_coil_2,2.4332244966908386e-11,0.01098628465840916
0.67206,0.70651,PF_coil_2,2.1176867219140623e-11,0.009055943134492546
0.70651,0.74274,PF_coil_2,1.6934489937999534e-11,0.012229162264622003
0.74274,0.78082,PF_coil_2,1.291492292139156e-11,0.011845434947116963
0.78082,0.82085,PF_coil_2,1.3260264584474022e-11,0.010954305577589883
0.82085,0.8629399999999999,PF_coil_2,1.3009455966728144e-11,0.01159904779438254
0.8629399999999999,0.90718,PF_coil_2,1.1146971715915349e-11,0.013958321707007226
0.90718,0.9616699999999999,PF_coil_2,1.252839240478075e-11,0.01334882954471786
0.9616699999999999,1.0026,PF_coil_2,6.110891794186764e-12,0.01768736195581681
1.0026,1.1079999999999999,PF_coil_2,1.5612111016342325e-11,0.013521333969458314
1.1079999999999999,1.1648,PF_coil_2,7.541819355820481e-12,0.01699319429899175
1.1648,1.2246,PF_coil_2,6.822664288016955e-12,0.019311646795717702
1.2246,1.2873999999999999,PF_coil_2,4.756009257171286e-12,0.022652483646240205
1.2873999999999999,1.3534,PF_coil_2,4.636383414494253e-12,0.026318835097841636
1.3534,1.4226999999999999,PF_coil_2,4.14130351334041e-12,0.02332197188253736
1.4226999999999999,1.4957,PF_coil_2,3.0799538252979157e-12,0.026424214075031347
1.4957,1.5724,PF_coil_2,2.7918028020592297e-12,0.03039340962616644
1.5724,1.653,PF_coil_2,2.7266976061968635e-12,0.03068626772626636
1.653,1.7377,PF_coil_2,2.69066539057586e-12,0.029202002217037972
1.7377,1.8268,PF_coil_2,2.35533676534599e-12,0.03236749755704214
1.8268,1.9204999999999999,PF_coil_2,1.8213151804014258e-12,0.04105933503543515
1.9204999999999999,2.019,PF_coil_2,1.5657742613887694e-12,0.04648289892563982
2.019,2.1225,PF_coil_2,1.398475643855562e-12,0.03873024564733581
2.1225,2.2313,PF_coil_2,1.3573690787575838e-12,0.036359947074477934
2.2313,2.3068999999999997,PF_coil_2,9.157698078418258e-13,0.04907201128475821
2.3068999999999997,2.3457,PF_coil_2,4.139725026951792e-13,0.07153808471181845
2.3457,2.3653,PF_coil_2,2.515621278589612e-13,0.09151066578071783
2.3653,2.3851,PF_coil_2,2.3161062136057794e-13,0.08581802119590518
2.3851,2.4659999999999997,PF_coil_2,7.424783024701241e-13,0.06217692129640163
2.4659999999999997,2.5924,PF_coil_2,9.132370691836042e-13,0.04730212592780195
2.5924,2.7253,PF_coil_2,8.917509607552519e-13,0.05278710896680046
2.7253,2.8649999999999998,PF_coil_2,7.229459147757404e-13,0.05758272156108621
2.8649999999999998,3.0119,PF_coil_2,6.603125465116461e-13,0.06448599080439792
3.0119,3.1664,PF_coil_2,5.202999335890757e-13,0.06107544010664631
3.1664,3.3287,PF_coil_2,5.675602492687994e-13,0.06091163693398594
3.3287,3.6788,PF_coil_2,8.584292544165611e-13,0.055889756115825494
3.6788,4.0657,PF_coil_2,6.371045616463168e-13,0.055941893329623016
4.0657,4.4933,PF_coil_2,6.51450664024321e-13,0.06192095985977098
4.4933,4.7237,PF_coil_2,2.4152612345379695e-13,0.09468349033300351
4.7237,4.9658,PF_coil_2,2.2821838431008297e-13,0.09571875418385202
4.9658,5.2204999999999995,PF_coil_2,2.0422023718300385e-13,0.10226725641358662
5.2204999999999995,5.488099999999999,PF_coil_2,2.8789899859148973e-13,0.08474757711029249
5.488099999999999,5.7695,PF_coil_2,1.9952308190186296e-13,0.11109583478789925
5.7695,6.0653,PF_coil_2,1.9533585100049207e-13,0.1099953360448957
6.0653,6.3763,PF_coil_2,1.7513995825543356e-13,0.13112374278095767
6.3763,6.5924,PF_coil_2,1.177393830855282e-13,0.14494205449573966
6.5924,6.7032,PF_coil_2,6.02597383662469e-14,0.20630770519222488
6.7032,7.0469,PF_coil_2,1.550444748345258e-13,0.1288391726390947
7.0469,7.4082,PF_coil_2,1.7351730146062921e-13,0.12816602380576433
7.4082,7.787999999999999,PF_coil_2,1.1852089968798426e-13,0.13823449157466464
7.787999999999999,8.1873,PF_coil_2,1.4264613089862317e-13,0.12763531767317102
8.1873,8.607099999999999,PF_coil_2,1.6138452960411281e-13,0.11893756100608513
8.607099999999999,9.048399999999999,PF_coil_2,2.0952841629515017e-13,0.12033538870897481
9.048399999999999,9.5123,PF_coil_2,1.9078524771780427e-13,0.1314794239855365
9.5123,10.0,PF_coil_2,1.710163669326391e-13,0.11333567694550598
10.0,10.513,PF_coil_2,1.8128526964347128e-13,0.12564321765864275
10.513,11.052,PF_coil_2,2.531437474461449e-13,0.1134367217176285
11.052,11.618,PF_coil_2,2.5106178038852775e-13,0.10068924386074904
