Cells,Value,Error
Blanket_outboard_t3_1,4.686824276135103e-06,0.00013792485235976818
Blanket_outboard_t3_2,4.540434109024627e-06,0.00017830528195032831
Blanket_outboard_t3_3,4.5400667838179325e-06,0.00016670422344978775
Blanket_outboard_b2_1,5.453202995017724e-06,0.00016393789903563106
Blanket_outboard_b2_2,5.381667040177393e-06,0.00020807486157142327
Blanket_outboard_b2_3,5.3826439013458315e-06,0.00022891513130696386
Blanket_outboard_m2_1,5.663053875787425e-06,0.00014171726516876599
Blanket_outboard_m2_2,5.656194211221264e-06,0.00015239936452214213
Blanket_outboard_m3_1,5.665276075595809e-06,0.000161024068349483
Blanket_outboard_m3_2,5.657804353927922e-06,0.00013647048749083413
Blanket_outboard_t4,5.813126471414046e-06,0.00019885711493637716
Blanket_outboard_b1,6.097176651096195e-06,0.0001795446171036467
Blanket_t1_1,3.339847052408051e-06,0.0003020919582325913
Blanket_t1_2,3.338342106640514e-06,0.0002563618079691108
Blanket_outboard_t2_1,3.3399300624339426e-06,0.0002339576526033702
Blanket_outboard_t2_2,3.5389600928307555e-06,0.0002654543579370592
Blanket_outboard_t2_3,3.5370454049663953e-06,0.0002625169553979884
Blanket_outboard_m1_1,4.167850617076894e-06,0.0002690074290012468
Blanket_outboard_m1_2,4.166374032835043e-06,0.0002830341591842669
Blanket_outboard_m4_1,4.436693336081139e-06,0.00024430153160772474
Blanket_outboard_m4_2,4.4354519483646205e-06,0.00023743750727314483
Blanket_inboard_m_1,7.97656868318452e-06,0.00019400271915771195
Blanket_inboard_m_2,6.341075158939067e-06,0.00020029252476094103
Blanket_inboard_m_3,6.3413373839728634e-06,0.0002370385761209578
Blanket_inboard_b1_1,4.913441724039725e-06,0.00022127546903283495
Blanket_inboard_b1_2,4.42375223380679e-06,0.0003089993590491511
Blanket_inboard_b1_3,4.424423121522101e-06,0.00029288358466164144
Blanket_inboard_t2_1,2.0699067654987522e-06,0.00038139599477588675
Blanket_inboard_t2_2,2.144090141495101e-06,0.00048592683188826815
Blanket_inboard_t2_3,2.14213429217943e-06,0.00044028596360753025
Blanket_inboard_t4_1,5.306125921874262e-06,0.0002910710922942373
Blanket_inboard_t4_2,4.7310660285604905e-06,0.0003199563824702563
Blanket_inboard_t4_3,4.729963309620443e-06,0.0003263192453002009
Blanket_inboard_t3_1,3.2127338625106016e-06,0.0002857505242805458
Blanket_inboard_t3_2,3.111270631643062e-06,0.00037420355076549526
Blanket_inboard_t3_3,3.112173321051278e-06,0.0003355650682743133
Blanket_inboard_b2_1,3.2769061272335357e-06,0.0003575939903057563
Blanket_inboard_b2_2,3.188827571990975e-06,0.0003968013819983428
Blanket_inboard_b2_3,3.1927082285217085e-06,0.00040501014653753745
Blanket_t1_3,2.4675119879689723e-06,0.0006624006171201586
