Time,Value,Error
0s,7.08842e-10,0.0006879071597139067
2.7h,7.067380000000001e-10,0.0006879068705582005
24h,6.908770000000001e-10,0.0006879069687808737
11.6d,5.266482000000001e-10,0.0006879071143721808
30d,3.2817549999999996e-10,0.0006879071486018051
10y,1.6086e-50,0.0006879072453375286
