Time,Value,Error
0s,2.227813942e-09,0.0004792477044881031
2.7h,2.226257019e-09,0.00047924771542456337
24h,2.214398479e-09,0.00047924774723622627
11.6d,2.077329923e-09,0.0004792477492437092
30d,1.8584438880000001e-09,0.0004792477491159801
10y,6.024140708e-19,0.00047924771900102715
