Time,Value,Error
0s,8.224046704399999e-08,8.883434236770924e-05
2.7h,8.216183662600001e-08,8.883434507686679e-05
24h,8.1562883443e-08,8.883435266371882e-05
11.6d,7.4731257138e-08,8.883434501420632e-05
30d,6.4165364989e-08,8.883434880501994e-05
10y,6.5496908065000006e-21,8.883435368951687e-05
