Energy,Time,Value,Error
0.01,0s,9.95446e-17,0.4778
0.01,2.7h,8.75234e-17,0.4778
0.01,24h,3.27413e-17,0.4778
0.01,11.6d,2.5624e-22,0.4778
0.01,30d,3.2387e-31,0.4778
0.01,10y,0.0,0.0
0.02,0s,0.0,0.0
0.02,2.7h,0.0,0.0
0.02,24h,0.0,0.0
0.02,11.6d,0.0,0.0
0.02,30d,0.0,0.0
0.02,10y,0.0,0.0
0.05,0s,2.67213e-12,0.0041
0.05,2.7h,2.34944e-12,0.0041
0.05,24h,8.78893e-13,0.0041
0.05,11.6d,6.8784e-18,0.0041
0.05,30d,8.69382e-27,0.0041
0.05,10y,0.0,0.0
0.1,0s,7.64274e-11,0.0007
0.1,2.7h,6.71978e-11,0.0007
0.1,24h,2.51378e-11,0.0007
0.1,11.6d,1.96734e-16,0.0007
0.1,30d,2.48658e-25,0.0007
0.1,10y,0.0,0.0
0.2,0s,1.323e-10,0.0006
0.2,2.7h,1.16324e-10,0.0006
0.2,24h,4.35151e-11,0.0006
0.2,11.6d,3.40558e-16,0.0006
0.2,30d,4.30442e-25,0.0006
0.2,10y,0.0,0.0
0.3,0s,7.57597e-11,0.0007
0.3,2.7h,6.66108e-11,0.0007
0.3,24h,2.49182e-11,0.0007
0.3,11.6d,1.95015e-16,0.0007
0.3,30d,2.46485e-25,0.0007
0.3,10y,0.0,0.0
0.4,0s,5.66112e-11,0.0008
0.4,2.7h,4.97747e-11,0.0008
0.4,24h,1.862e-11,0.0008
0.4,11.6d,1.45724e-16,0.0008
0.4,30d,1.84185e-25,0.0008
0.4,10y,0.0,0.0
0.6,0s,8.66441e-11,0.0006
0.6,2.7h,7.61808e-11,0.0006
0.6,24h,2.84982e-11,0.0006
0.6,11.6d,2.23033e-16,0.0006
0.6,30d,2.81898e-25,0.0006
0.6,10y,0.0,0.0
0.8,0s,5.621e-11,0.0007
0.8,2.7h,4.9422e-11,0.0007
0.8,24h,1.84881e-11,0.0007
0.8,11.6d,1.44692e-16,0.0007
0.8,30d,1.8288e-25,0.0007
0.8,10y,0.0,0.0
1.0,0s,4.40066e-11,0.0007
1.0,2.7h,3.86923e-11,0.0007
1.0,24h,1.44743e-11,0.0007
1.0,11.6d,1.13279e-16,0.0007
1.0,30d,1.43176e-25,0.0007
1.0,10y,0.0,0.0
1.22,0s,4.08912e-11,0.0007
1.22,2.7h,3.59531e-11,0.0007
1.22,24h,1.34496e-11,0.0007
1.22,11.6d,1.05259e-16,0.0007
1.22,30d,1.3304e-25,0.0007
1.22,10y,0.0,0.0
1.44,0s,9.54052e-11,0.0005
1.44,2.7h,8.38839e-11,0.0005
1.44,24h,3.13798e-11,0.0005
1.44,11.6d,2.45585e-16,0.0005
1.44,30d,3.10402e-25,0.0005
1.44,10y,0.0,0.0
1.66,0s,1.53125e-11,0.0011
1.66,2.7h,1.34634e-11,0.0011
1.66,24h,5.03646e-12,0.0011
1.66,11.6d,3.94164e-17,0.0011
1.66,30d,4.98196e-26,0.0011
1.66,10y,0.0,0.0
2.0,0s,2.1463e-11,0.0009
2.0,2.7h,1.88711e-11,0.0009
2.0,24h,7.05942e-12,0.0009
2.0,11.6d,5.52485e-17,0.0009
2.0,30d,6.98303e-26,0.0009
2.0,10y,0.0,0.0
2.5,0s,2.90693e-11,0.0008
2.5,2.7h,2.55588e-11,0.0008
2.5,24h,9.56121e-12,0.0008
2.5,11.6d,7.48281e-17,0.0008
2.5,30d,9.45775e-26,0.0008
2.5,10y,0.0,0.0
3.0,0s,1.36301e-10,0.0004
3.0,2.7h,1.19841e-10,0.0004
3.0,24h,4.48308e-11,0.0004
3.0,11.6d,3.50855e-16,0.0004
3.0,30d,4.43456e-25,0.0004
3.0,10y,0.0,0.0
4.0,0s,1.1e-13,0.0137
4.0,2.7h,9.67163e-14,0.0137
4.0,24h,3.61803e-14,0.0137
4.0,11.6d,2.83154e-19,0.0137
4.0,30d,3.57887e-28,0.0137
4.0,10y,0.0,0.0
5.0,0s,0.0,0.0
5.0,2.7h,0.0,0.0
5.0,24h,0.0,0.0
5.0,11.6d,0.0,0.0
5.0,30d,0.0,0.0
5.0,10y,0.0,0.0
6.5,0s,0.0,0.0
6.5,2.7h,0.0,0.0
6.5,24h,0.0,0.0
6.5,11.6d,0.0,0.0
6.5,30d,0.0,0.0
6.5,10y,0.0,0.0
8.0,0s,0.0,0.0
8.0,2.7h,0.0,0.0
8.0,24h,0.0,0.0
8.0,11.6d,0.0,0.0
8.0,30d,0.0,0.0
8.0,10y,0.0,0.0
10.0,0s,0.0,0.0
10.0,2.7h,0.0,0.0
10.0,24h,0.0,0.0
10.0,11.6d,0.0,0.0
10.0,30d,0.0,0.0
10.0,10y,0.0,0.0
12.0,0s,0.0,0.0
12.0,2.7h,0.0,0.0
12.0,24h,0.0,0.0
12.0,11.6d,0.0,0.0
12.0,30d,0.0,0.0
12.0,10y,0.0,0.0
14.0,0s,0.0,0.0
14.0,2.7h,0.0,0.0
14.0,24h,0.0,0.0
14.0,11.6d,0.0,0.0
14.0,30d,0.0,0.0
14.0,10y,0.0,0.0
20.0,0s,0.0,0.0
20.0,2.7h,0.0,0.0
20.0,24h,0.0,0.0
20.0,11.6d,0.0,0.0
20.0,30d,0.0,0.0
20.0,10y,0.0,0.0
