Time,Value,Error
0s,2.79917e-07,0.0001
2.7h,2.79436e-07,0.0001
24h,2.75786e-07,0.0001
11.6d,2.35661e-07,0.0001
30d,1.79184e-07,0.0001
10y,8.0034e-31,0.0001
