Time,Value,Error
0s,2.0647190857e-08,0.00014610138317690025
2.7h,2.0646698846e-08,0.0001461014058215265
24h,2.0642583960999997e-08,0.00014610131532498776
11.6d,2.0594426145e-08,0.0001461013129443805
30d,2.0510867281e-08,0.00014610139450170403
10y,9.229810505e-09,0.00014610135650334224
