Time,Value,Error
0s,3.19413e-05,0.0004
2.7h,3.19107e-05,0.0004
24h,3.16781e-05,0.0004
11.6d,2.90247e-05,0.0004
30d,2.49211e-05,0.0004
10y,2.54383e-18,0.0004
