Time,Value,Error
0s,6.968889814999999e-08,7.334119418863345e-05
2.7h,6.9596025196e-08,7.334118022276313e-05
24h,6.8890870625e-08,7.334117364280908e-05
11.6d,6.0991859505e-08,7.334119920328233e-05
30d,4.93297892347e-08,7.334118078199075e-05
10y,4.04907388534e-26,7.334116913783388e-05
