Time,Value,Error
0s,1.349545589e-09,0.00020374151091393623
2.7h,1.245162102e-09,0.00020448421092454473
24h,6.7404305e-10,0.00022033191624408038
11.6d,4.7427043e-12,0.013160984637166043
30d,3.8816475e-12,0.014424221681336235
10y,2.63198665968e-14,0.016171597585601053
