Time,Value,Error
0s,1.3067034970551e-10,0.0022605585958070887
2.7h,1.3010925068401e-10,0.00226055858911973
24h,1.2590045782279e-10,0.002260558587040784
11.6d,8.496833885483e-11,0.002260558591085623
30d,4.28231897404e-11,0.0022605586401602436
10y,1.7229311369993e-69,0.0022605588076832126
