Time,Value,Error
0s,2.23611e-05,0.0002
2.7h,2.22964e-05,0.0002
24h,2.18085e-05,0.0002
11.6d,1.67387e-05,0.0002
30d,1.05558e-05,0.0002
10y,5.38782e-45,0.0002
